Time_Minutes,Power_PerUnit,Description
952,0.0,"Peak shaving (positive=charge, negative=discharge)"
953,0.0,"Peak shaving (positive=charge, negative=discharge)"
954,0.0,"Peak shaving (positive=charge, negative=discharge)"
955,0.0,"Peak shaving (positive=charge, negative=discharge)"
956,0.0,"Peak shaving (positive=charge, negative=discharge)"
957,0.0,"Peak shaving (positive=charge, negative=discharge)"
958,0.0,"Peak shaving (positive=charge, negative=discharge)"
959,0.0,"Peak shaving (positive=charge, negative=discharge)"
960,0.0,"Peak shaving (positive=charge, negative=discharge)"
961,0.0,"Peak shaving (positive=charge, negative=discharge)"
962,0.0,"Peak shaving (positive=charge, negative=discharge)"
963,0.0,"Peak shaving (positive=charge, negative=discharge)"
964,0.0,"Peak shaving (positive=charge, negative=discharge)"
965,0.0,"Peak shaving (positive=charge, negative=discharge)"
966,0.0,"Peak shaving (positive=charge, negative=discharge)"
967,0.0,"Peak shaving (positive=charge, negative=discharge)"
968,0.0,"Peak shaving (positive=charge, negative=discharge)"
969,0.0,"Peak shaving (positive=charge, negative=discharge)"
970,0.0,"Peak shaving (positive=charge, negative=discharge)"
971,0.0,"Peak shaving (positive=charge, negative=discharge)"
972,0.0,"Peak shaving (positive=charge, negative=discharge)"
973,0.0,"Peak shaving (positive=charge, negative=discharge)"
974,0.0,"Peak shaving (positive=charge, negative=discharge)"
975,0.0,"Peak shaving (positive=charge, negative=discharge)"
976,0.0,"Peak shaving (positive=charge, negative=discharge)"
977,0.0,"Peak shaving (positive=charge, negative=discharge)"
978,0.0,"Peak shaving (positive=charge, negative=discharge)"
979,0.0,"Peak shaving (positive=charge, negative=discharge)"
980,0.0,"Peak shaving (positive=charge, negative=discharge)"
981,0.0,"Peak shaving (positive=charge, negative=discharge)"
982,0.0,"Peak shaving (positive=charge, negative=discharge)"
983,0.0,"Peak shaving (positive=charge, negative=discharge)"
984,0.0,"Peak shaving (positive=charge, negative=discharge)"
985,0.0,"Peak shaving (positive=charge, negative=discharge)"
986,0.0,"Peak shaving (positive=charge, negative=discharge)"
987,0.0,"Peak shaving (positive=charge, negative=discharge)"
988,0.0,"Peak shaving (positive=charge, negative=discharge)"
989,0.0,"Peak shaving (positive=charge, negative=discharge)"
990,0.0,"Peak shaving (positive=charge, negative=discharge)"
991,0.0,"Peak shaving (positive=charge, negative=discharge)"
992,0.0,"Peak shaving (positive=charge, negative=discharge)"
993,0.0,"Peak shaving (positive=charge, negative=discharge)"
994,0.0,"Peak shaving (positive=charge, negative=discharge)"
995,0.0,"Peak shaving (positive=charge, negative=discharge)"
996,0.0,"Peak shaving (positive=charge, negative=discharge)"
997,0.0,"Peak shaving (positive=charge, negative=discharge)"
998,0.0,"Peak shaving (positive=charge, negative=discharge)"
999,0.0,"Peak shaving (positive=charge, negative=discharge)"
1000,0.0,"Peak shaving (positive=charge, negative=discharge)"
1001,0.0,"Peak shaving (positive=charge, negative=discharge)"
1002,0.0,"Peak shaving (positive=charge, negative=discharge)"
1003,0.0,"Peak shaving (positive=charge, negative=discharge)"
1004,0.0,"Peak shaving (positive=charge, negative=discharge)"
1005,0.0,"Peak shaving (positive=charge, negative=discharge)"
1006,0.0,"Peak shaving (positive=charge, negative=discharge)"
1007,0.0,"Peak shaving (positive=charge, negative=discharge)"
1008,0.0,"Peak shaving (positive=charge, negative=discharge)"
1009,0.0,"Peak shaving (positive=charge, negative=discharge)"
1010,0.0,"Peak shaving (positive=charge, negative=discharge)"
1011,0.0,"Peak shaving (positive=charge, negative=discharge)"
1012,0.0,"Peak shaving (positive=charge, negative=discharge)"
1013,0.0,"Peak shaving (positive=charge, negative=discharge)"
1014,0.0,"Peak shaving (positive=charge, negative=discharge)"
1015,0.0,"Peak shaving (positive=charge, negative=discharge)"
1016,0.0,"Peak shaving (positive=charge, negative=discharge)"
1017,0.0,"Peak shaving (positive=charge, negative=discharge)"
1018,0.0,"Peak shaving (positive=charge, negative=discharge)"
1019,0.0,"Peak shaving (positive=charge, negative=discharge)"
1020,-0.475,"Peak shaving (positive=charge, negative=discharge)"
1021,-0.475,"Peak shaving (positive=charge, negative=discharge)"
1022,-0.475,"Peak shaving (positive=charge, negative=discharge)"
1023,-0.475,"Peak shaving (positive=charge, negative=discharge)"
1024,-0.475,"Peak shaving (positive=charge, negative=discharge)"
1025,-0.475,"Peak shaving (positive=charge, negative=discharge)"
1026,-0.475,"Peak shaving (positive=charge, negative=discharge)"
1027,-0.475,"Peak shaving (positive=charge, negative=discharge)"
1028,-0.475,"Peak shaving (positive=charge, negative=discharge)"
1029,-0.475,"Peak shaving (positive=charge, negative=discharge)"
1030,-0.475,"Peak shaving (positive=charge, negative=discharge)"
1031,-0.475,"Peak shaving (positive=charge, negative=discharge)"
1032,-0.475,"Peak shaving (positive=charge, negative=discharge)"
1033,-0.475,"Peak shaving (positive=charge, negative=discharge)"
1034,-0.475,"Peak shaving (positive=charge, negative=discharge)"
1035,-0.475,"Peak shaving (positive=charge, negative=discharge)"
1036,-0.475,"Peak shaving (positive=charge, negative=discharge)"
1037,-0.475,"Peak shaving (positive=charge, negative=discharge)"
1038,-0.475,"Peak shaving (positive=charge, negative=discharge)"
1039,-0.475,"Peak shaving (positive=charge, negative=discharge)"
1040,-0.475,"Peak shaving (positive=charge, negative=discharge)"
1041,-0.475,"Peak shaving (positive=charge, negative=discharge)"
1042,-0.475,"Peak shaving (positive=charge, negative=discharge)"
1043,-0.475,"Peak shaving (positive=charge, negative=discharge)"
1044,-0.475,"Peak shaving (positive=charge, negative=discharge)"
1045,-0.475,"Peak shaving (positive=charge, negative=discharge)"
1046,-0.475,"Peak shaving (positive=charge, negative=discharge)"
1047,-0.475,"Peak shaving (positive=charge, negative=discharge)"
1048,-0.475,"Peak shaving (positive=charge, negative=discharge)"
1049,-0.475,"Peak shaving (positive=charge, negative=discharge)"
1050,-0.475,"Peak shaving (positive=charge, negative=discharge)"
1051,-0.475,"Peak shaving (positive=charge, negative=discharge)"
1052,-0.475,"Peak shaving (positive=charge, negative=discharge)"
1053,-0.475,"Peak shaving (positive=charge, negative=discharge)"
1054,-0.475,"Peak shaving (positive=charge, negative=discharge)"
1055,-0.475,"Peak shaving (positive=charge, negative=discharge)"
1056,-0.475,"Peak shaving (positive=charge, negative=discharge)"
1057,-0.475,"Peak shaving (positive=charge, negative=discharge)"
1058,-0.475,"Peak shaving (positive=charge, negative=discharge)"
1059,-0.475,"Peak shaving (positive=charge, negative=discharge)"
1060,-0.475,"Peak shaving (positive=charge, negative=discharge)"
1061,-0.475,"Peak shaving (positive=charge, negative=discharge)"
1062,-0.475,"Peak shaving (positive=charge, negative=discharge)"
1063,-0.475,"Peak shaving (positive=charge, negative=discharge)"
1064,-0.475,"Peak shaving (positive=charge, negative=discharge)"
1065,-0.475,"Peak shaving (positive=charge, negative=discharge)"
1066,-0.4856,"Peak shaving (positive=charge, negative=discharge)"
1067,-0.4961,"Peak shaving (positive=charge, negative=discharge)"
1068,-0.5067,"Peak shaving (positive=charge, negative=discharge)"
1069,-0.5172,"Peak shaving (positive=charge, negative=discharge)"
1070,-0.5278,"Peak shaving (positive=charge, negative=discharge)"
1071,-0.5383,"Peak shaving (positive=charge, negative=discharge)"
1072,-0.5489,"Peak shaving (positive=charge, negative=discharge)"
1073,-0.5594,"Peak shaving (positive=charge, negative=discharge)"
1074,-0.57,"Peak shaving (positive=charge, negative=discharge)"
1075,-0.5806,"Peak shaving (positive=charge, negative=discharge)"
1076,-0.5911,"Peak shaving (positive=charge, negative=discharge)"
1077,-0.6017,"Peak shaving (positive=charge, negative=discharge)"
1078,-0.6122,"Peak shaving (positive=charge, negative=discharge)"
1079,-0.6228,"Peak shaving (positive=charge, negative=discharge)"
1080,-0.6333,"Peak shaving (positive=charge, negative=discharge)"
1081,-0.6439,"Peak shaving (positive=charge, negative=discharge)"
1082,-0.6544,"Peak shaving (positive=charge, negative=discharge)"
1083,-0.665,"Peak shaving (positive=charge, negative=discharge)"
1084,-0.6756,"Peak shaving (positive=charge, negative=discharge)"
1085,-0.6861,"Peak shaving (positive=charge, negative=discharge)"
1086,-0.6967,"Peak shaving (positive=charge, negative=discharge)"
1087,-0.7072,"Peak shaving (positive=charge, negative=discharge)"
1088,-0.7178,"Peak shaving (positive=charge, negative=discharge)"
1089,-0.7283,"Peak shaving (positive=charge, negative=discharge)"
1090,-0.7389,"Peak shaving (positive=charge, negative=discharge)"
1091,-0.7494,"Peak shaving (positive=charge, negative=discharge)"
1092,-0.76,"Peak shaving (positive=charge, negative=discharge)"
1093,-0.7706,"Peak shaving (positive=charge, negative=discharge)"
1094,-0.7811,"Peak shaving (positive=charge, negative=discharge)"
1095,-0.7917,"Peak shaving (positive=charge, negative=discharge)"
1096,-0.8022,"Peak shaving (positive=charge, negative=discharge)"
1097,-0.8128,"Peak shaving (positive=charge, negative=discharge)"
1098,-0.8233,"Peak shaving (positive=charge, negative=discharge)"
1099,-0.8339,"Peak shaving (positive=charge, negative=discharge)"
1100,-0.8444,"Peak shaving (positive=charge, negative=discharge)"
1101,-0.855,"Peak shaving (positive=charge, negative=discharge)"
1102,-0.8656,"Peak shaving (positive=charge, negative=discharge)"
1103,-0.8761,"Peak shaving (positive=charge, negative=discharge)"
1104,-0.8867,"Peak shaving (positive=charge, negative=discharge)"
1105,-0.8972,"Peak shaving (positive=charge, negative=discharge)"
1106,-0.9078,"Peak shaving (positive=charge, negative=discharge)"
1107,-0.9183,"Peak shaving (positive=charge, negative=discharge)"
1108,-0.9289,"Peak shaving (positive=charge, negative=discharge)"
1109,-0.9394,"Peak shaving (positive=charge, negative=discharge)"
1110,-0.95,"Peak shaving (positive=charge, negative=discharge)"
1111,-0.9394,"Peak shaving (positive=charge, negative=discharge)"
1112,-0.9289,"Peak shaving (positive=charge, negative=discharge)"
1113,-0.9183,"Peak shaving (positive=charge, negative=discharge)"
1114,-0.9078,"Peak shaving (positive=charge, negative=discharge)"
1115,-0.8972,"Peak shaving (positive=charge, negative=discharge)"
1116,-0.8867,"Peak shaving (positive=charge, negative=discharge)"
1117,-0.8761,"Peak shaving (positive=charge, negative=discharge)"
1118,-0.8656,"Peak shaving (positive=charge, negative=discharge)"
1119,-0.855,"Peak shaving (positive=charge, negative=discharge)"
1120,-0.8444,"Peak shaving (positive=charge, negative=discharge)"
1121,-0.8339,"Peak shaving (positive=charge, negative=discharge)"
1122,-0.8233,"Peak shaving (positive=charge, negative=discharge)"
1123,-0.8128,"Peak shaving (positive=charge, negative=discharge)"
1124,-0.8022,"Peak shaving (positive=charge, negative=discharge)"
1125,-0.7917,"Peak shaving (positive=charge, negative=discharge)"
1126,-0.7811,"Peak shaving (positive=charge, negative=discharge)"
1127,-0.7706,"Peak shaving (positive=charge, negative=discharge)"
1128,-0.76,"Peak shaving (positive=charge, negative=discharge)"
1129,-0.7494,"Peak shaving (positive=charge, negative=discharge)"
1130,-0.7389,"Peak shaving (positive=charge, negative=discharge)"
1131,-0.7283,"Peak shaving (positive=charge, negative=discharge)"
1132,-0.7178,"Peak shaving (positive=charge, negative=discharge)"
1133,-0.7072,"Peak shaving (positive=charge, negative=discharge)"
1134,-0.6967,"Peak shaving (positive=charge, negative=discharge)"
1135,-0.6861,"Peak shaving (positive=charge, negative=discharge)"
1136,-0.6756,"Peak shaving (positive=charge, negative=discharge)"
1137,-0.665,"Peak shaving (positive=charge, negative=discharge)"
1138,-0.6544,"Peak shaving (positive=charge, negative=discharge)"
1139,-0.6439,"Peak shaving (positive=charge, negative=discharge)"
1140,-0.6333,"Peak shaving (positive=charge, negative=discharge)"
1141,-0.6228,"Peak shaving (positive=charge, negative=discharge)"
1142,-0.6122,"Peak shaving (positive=charge, negative=discharge)"
1143,-0.6017,"Peak shaving (positive=charge, negative=discharge)"
1144,-0.5911,"Peak shaving (positive=charge, negative=discharge)"
1145,-0.5806,"Peak shaving (positive=charge, negative=discharge)"
1146,-0.57,"Peak shaving (positive=charge, negative=discharge)"
1147,-0.5594,"Peak shaving (positive=charge, negative=discharge)"
1148,-0.5489,"Peak shaving (positive=charge, negative=discharge)"
1149,-0.5383,"Peak shaving (positive=charge, negative=discharge)"
1150,-0.5278,"Peak shaving (positive=charge, negative=discharge)"
1151,-0.5172,"Peak shaving (positive=charge, negative=discharge)"
1152,-0.5067,"Peak shaving (positive=charge, negative=discharge)"
1153,-0.4961,"Peak shaving (positive=charge, negative=discharge)"
1154,-0.4856,"Peak shaving (positive=charge, negative=discharge)"
1155,-0.475,"Peak shaving (positive=charge, negative=discharge)"
1156,-0.475,"Peak shaving (positive=charge, negative=discharge)"
1157,-0.475,"Peak shaving (positive=charge, negative=discharge)"
1158,-0.475,"Peak shaving (positive=charge, negative=discharge)"
1159,-0.475,"Peak shaving (positive=charge, negative=discharge)"
1160,-0.475,"Peak shaving (positive=charge, negative=discharge)"
1161,-0.475,"Peak shaving (positive=charge, negative=discharge)"
1162,-0.475,"Peak shaving (positive=charge, negative=discharge)"
1163,-0.475,"Peak shaving (positive=charge, negative=discharge)"
1164,-0.475,"Peak shaving (positive=charge, negative=discharge)"
1165,-0.475,"Peak shaving (positive=charge, negative=discharge)"
1166,-0.475,"Peak shaving (positive=charge, negative=discharge)"
1167,-0.475,"Peak shaving (positive=charge, negative=discharge)"
1168,-0.475,"Peak shaving (positive=charge, negative=discharge)"
1169,-0.475,"Peak shaving (positive=charge, negative=discharge)"
1170,-0.475,"Peak shaving (positive=charge, negative=discharge)"
1171,-0.475,"Peak shaving (positive=charge, negative=discharge)"
1172,-0.475,"Peak shaving (positive=charge, negative=discharge)"
1173,-0.475,"Peak shaving (positive=charge, negative=discharge)"
1174,-0.475,"Peak shaving (positive=charge, negative=discharge)"
1175,-0.475,"Peak shaving (positive=charge, negative=discharge)"
1176,-0.475,"Peak shaving (positive=charge, negative=discharge)"
1177,-0.475,"Peak shaving (positive=charge, negative=discharge)"
1178,-0.475,"Peak shaving (positive=charge, negative=discharge)"
1179,-0.475,"Peak shaving (positive=charge, negative=discharge)"
1180,-0.475,"Peak shaving (positive=charge, negative=discharge)"
1181,-0.475,"Peak shaving (positive=charge, negative=discharge)"
1182,-0.475,"Peak shaving (positive=charge, negative=discharge)"
1183,-0.475,"Peak shaving (positive=charge, negative=discharge)"
1184,-0.475,"Peak shaving (positive=charge, negative=discharge)"
1185,-0.475,"Peak shaving (positive=charge, negative=discharge)"
1186,-0.475,"Peak shaving (positive=charge, negative=discharge)"
1187,-0.475,"Peak shaving (positive=charge, negative=discharge)"
1188,-0.475,"Peak shaving (positive=charge, negative=discharge)"
1189,-0.475,"Peak shaving (positive=charge, negative=discharge)"
1190,-0.475,"Peak shaving (positive=charge, negative=discharge)"
1191,-0.475,"Peak shaving (positive=charge, negative=discharge)"
1192,-0.475,"Peak shaving (positive=charge, negative=discharge)"
1193,-0.475,"Peak shaving (positive=charge, negative=discharge)"
1194,-0.475,"Peak shaving (positive=charge, negative=discharge)"
1195,-0.475,"Peak shaving (positive=charge, negative=discharge)"
1196,-0.475,"Peak shaving (positive=charge, negative=discharge)"
1197,-0.475,"Peak shaving (positive=charge, negative=discharge)"
1198,-0.475,"Peak shaving (positive=charge, negative=discharge)"
1199,-0.475,"Peak shaving (positive=charge, negative=discharge)"
1200,0.0,"Peak shaving (positive=charge, negative=discharge)"
1201,0.0,"Peak shaving (positive=charge, negative=discharge)"
1202,0.0,"Peak shaving (positive=charge, negative=discharge)"
1203,0.0,"Peak shaving (positive=charge, negative=discharge)"
1204,0.0,"Peak shaving (positive=charge, negative=discharge)"
1205,0.0,"Peak shaving (positive=charge, negative=discharge)"
1206,0.0,"Peak shaving (positive=charge, negative=discharge)"
1207,0.0,"Peak shaving (positive=charge, negative=discharge)"
1208,0.0,"Peak shaving (positive=charge, negative=discharge)"
1209,0.0,"Peak shaving (positive=charge, negative=discharge)"
1210,0.0,"Peak shaving (positive=charge, negative=discharge)"
1211,0.0,"Peak shaving (positive=charge, negative=discharge)"
1212,0.0,"Peak shaving (positive=charge, negative=discharge)"
1213,0.0,"Peak shaving (positive=charge, negative=discharge)"
1214,0.0,"Peak shaving (positive=charge, negative=discharge)"
1215,0.0,"Peak shaving (positive=charge, negative=discharge)"
1216,0.0,"Peak shaving (positive=charge, negative=discharge)"
1217,0.0,"Peak shaving (positive=charge, negative=discharge)"
1218,0.0,"Peak shaving (positive=charge, negative=discharge)"
1219,0.0,"Peak shaving (positive=charge, negative=discharge)"
1220,0.0,"Peak shaving (positive=charge, negative=discharge)"
1221,0.0,"Peak shaving (positive=charge, negative=discharge)"
1222,0.0,"Peak shaving (positive=charge, negative=discharge)"
1223,0.0,"Peak shaving (positive=charge, negative=discharge)"
1224,0.0,"Peak shaving (positive=charge, negative=discharge)"
1225,0.0,"Peak shaving (positive=charge, negative=discharge)"
1226,0.0,"Peak shaving (positive=charge, negative=discharge)"
1227,0.0,"Peak shaving (positive=charge, negative=discharge)"
1228,0.0,"Peak shaving (positive=charge, negative=discharge)"
1229,0.0,"Peak shaving (positive=charge, negative=discharge)"
1230,0.0,"Peak shaving (positive=charge, negative=discharge)"
1231,0.0,"Peak shaving (positive=charge, negative=discharge)"
1232,0.0,"Peak shaving (positive=charge, negative=discharge)"
1233,0.0,"Peak shaving (positive=charge, negative=discharge)"
1234,0.0,"Peak shaving (positive=charge, negative=discharge)"
1235,0.0,"Peak shaving (positive=charge, negative=discharge)"
1236,0.0,"Peak shaving (positive=charge, negative=discharge)"
1237,0.0,"Peak shaving (positive=charge, negative=discharge)"
1238,0.0,"Peak shaving (positive=charge, negative=discharge)"
1239,0.0,"Peak shaving (positive=charge, negative=discharge)"
1240,0.0,"Peak shaving (positive=charge, negative=discharge)"
1241,0.0,"Peak shaving (positive=charge, negative=discharge)"
1242,0.0,"Peak shaving (positive=charge, negative=discharge)"
1243,0.0,"Peak shaving (positive=charge, negative=discharge)"
1244,0.0,"Peak shaving (positive=charge, negative=discharge)"
1245,0.0,"Peak shaving (positive=charge, negative=discharge)"
1246,0.0,"Peak shaving (positive=charge, negative=discharge)"
1247,0.0,"Peak shaving (positive=charge, negative=discharge)"
1248,0.0,"Peak shaving (positive=charge, negative=discharge)"
1249,0.0,"Peak shaving (positive=charge, negative=discharge)"
1250,0.0,"Peak shaving (positive=charge, negative=discharge)"
1251,0.0,"Peak shaving (positive=charge, negative=discharge)"
1252,0.0,"Peak shaving (positive=charge, negative=discharge)"
1253,0.0,"Peak shaving (positive=charge, negative=discharge)"
1254,0.0,"Peak shaving (positive=charge, negative=discharge)"
1255,0.0,"Peak shaving (positive=charge, negative=discharge)"
1256,0.0,"Peak shaving (positive=charge, negative=discharge)"
1257,0.0,"Peak shaving (positive=charge, negative=discharge)"
1258,0.0,"Peak shaving (positive=charge, negative=discharge)"
1259,0.0,"Peak shaving (positive=charge, negative=discharge)"
1260,0.0,"Peak shaving (positive=charge, negative=discharge)"
1261,0.0,"Peak shaving (positive=charge, negative=discharge)"
1262,0.0,"Peak shaving (positive=charge, negative=discharge)"
1263,0.0,"Peak shaving (positive=charge, negative=discharge)"
1264,0.0,"Peak shaving (positive=charge, negative=discharge)"
1265,0.0,"Peak shaving (positive=charge, negative=discharge)"
1266,0.0,"Peak shaving (positive=charge, negative=discharge)"
1267,0.0,"Peak shaving (positive=charge, negative=discharge)"
1268,0.0,"Peak shaving (positive=charge, negative=discharge)"
1269,0.0,"Peak shaving (positive=charge, negative=discharge)"
1270,0.0,"Peak shaving (positive=charge, negative=discharge)"
1271,0.0,"Peak shaving (positive=charge, negative=discharge)"
1272,0.0,"Peak shaving (positive=charge, negative=discharge)"
1273,0.0,"Peak shaving (positive=charge, negative=discharge)"
1274,0.0,"Peak shaving (positive=charge, negative=discharge)"
1275,0.0,"Peak shaving (positive=charge, negative=discharge)"
1276,0.0,"Peak shaving (positive=charge, negative=discharge)"
1277,0.0,"Peak shaving (positive=charge, negative=discharge)"
1278,0.0,"Peak shaving (positive=charge, negative=discharge)"
1279,0.0,"Peak shaving (positive=charge, negative=discharge)"
1280,0.0,"Peak shaving (positive=charge, negative=discharge)"
1281,0.0,"Peak shaving (positive=charge, negative=discharge)"
1282,0.0,"Peak shaving (positive=charge, negative=discharge)"
1283,0.0,"Peak shaving (positive=charge, negative=discharge)"
1284,0.0,"Peak shaving (positive=charge, negative=discharge)"
1285,0.0,"Peak shaving (positive=charge, negative=discharge)"
1286,0.0,"Peak shaving (positive=charge, negative=discharge)"
1287,0.0,"Peak shaving (positive=charge, negative=discharge)"
1288,0.0,"Peak shaving (positive=charge, negative=discharge)"
1289,0.0,"Peak shaving (positive=charge, negative=discharge)"
1290,0.0,"Peak shaving (positive=charge, negative=discharge)"
1291,0.0,"Peak shaving (positive=charge, negative=discharge)"
1292,0.0,"Peak shaving (positive=charge, negative=discharge)"
1293,0.0,"Peak shaving (positive=charge, negative=discharge)"
1294,0.0,"Peak shaving (positive=charge, negative=discharge)"
1295,0.0,"Peak shaving (positive=charge, negative=discharge)"
1296,0.0,"Peak shaving (positive=charge, negative=discharge)"
1297,0.0,"Peak shaving (positive=charge, negative=discharge)"
1298,0.0,"Peak shaving (positive=charge, negative=discharge)"
1299,0.0,"Peak shaving (positive=charge, negative=discharge)"
1300,0.0,"Peak shaving (positive=charge, negative=discharge)"
1301,0.0,"Peak shaving (positive=charge, negative=discharge)"
1302,0.0,"Peak shaving (positive=charge, negative=discharge)"
1303,0.0,"Peak shaving (positive=charge, negative=discharge)"
1304,0.0,"Peak shaving (positive=charge, negative=discharge)"
1305,0.0,"Peak shaving (positive=charge, negative=discharge)"
1306,0.0,"Peak shaving (positive=charge, negative=discharge)"
1307,0.0,"Peak shaving (positive=charge, negative=discharge)"
1308,0.0,"Peak shaving (positive=charge, negative=discharge)"
1309,0.0,"Peak shaving (positive=charge, negative=discharge)"
1310,0.0,"Peak shaving (positive=charge, negative=discharge)"
1311,0.0,"Peak shaving (positive=charge, negative=discharge)"
1312,0.0,"Peak shaving (positive=charge, negative=discharge)"
1313,0.0,"Peak shaving (positive=charge, negative=discharge)"
1314,0.0,"Peak shaving (positive=charge, negative=discharge)"
1315,0.0,"Peak shaving (positive=charge, negative=discharge)"
1316,0.0,"Peak shaving (positive=charge, negative=discharge)"
1317,0.0,"Peak shaving (positive=charge, negative=discharge)"
1318,0.0,"Peak shaving (positive=charge, negative=discharge)"
1319,0.0,"Peak shaving (positive=charge, negative=discharge)"
1320,0.0,"Peak shaving (positive=charge, negative=discharge)"
1321,0.0,"Peak shaving (positive=charge, negative=discharge)"
1322,0.0,"Peak shaving (positive=charge, negative=discharge)"
1323,0.0,"Peak shaving (positive=charge, negative=discharge)"
1324,0.0,"Peak shaving (positive=charge, negative=discharge)"
1325,0.0,"Peak shaving (positive=charge, negative=discharge)"
1326,0.0,"Peak shaving (positive=charge, negative=discharge)"
1327,0.0,"Peak shaving (positive=charge, negative=discharge)"
1328,0.0,"Peak shaving (positive=charge, negative=discharge)"
1329,0.0,"Peak shaving (positive=charge, negative=discharge)"
1330,0.0,"Peak shaving (positive=charge, negative=discharge)"
1331,0.0,"Peak shaving (positive=charge, negative=discharge)"
1332,0.0,"Peak shaving (positive=charge, negative=discharge)"
1333,0.0,"Peak shaving (positive=charge, negative=discharge)"
1334,0.0,"Peak shaving (positive=charge, negative=discharge)"
1335,0.0,"Peak shaving (positive=charge, negative=discharge)"
1336,0.0,"Peak shaving (positive=charge, negative=discharge)"
1337,0.0,"Peak shaving (positive=charge, negative=discharge)"
1338,0.0,"Peak shaving (positive=charge, negative=discharge)"
1339,0.0,"Peak shaving (positive=charge, negative=discharge)"
1340,0.0,"Peak shaving (positive=charge, negative=discharge)"
1341,0.0,"Peak shaving (positive=charge, negative=discharge)"
1342,0.0,"Peak shaving (positive=charge, negative=discharge)"
1343,0.0,"Peak shaving (positive=charge, negative=discharge)"
1344,0.0,"Peak shaving (positive=charge, negative=discharge)"
1345,0.0,"Peak shaving (positive=charge, negative=discharge)"
1346,0.0,"Peak shaving (positive=charge, negative=discharge)"
1347,0.0,"Peak shaving (positive=charge, negative=discharge)"
1348,0.0,"Peak shaving (positive=charge, negative=discharge)"
1349,0.0,"Peak shaving (positive=charge, negative=discharge)"
1350,0.0,"Peak shaving (positive=charge, negative=discharge)"
1351,0.0,"Peak shaving (positive=charge, negative=discharge)"
1352,0.0,"Peak shaving (positive=charge, negative=discharge)"
1353,0.0,"Peak shaving (positive=charge, negative=discharge)"
1354,0.0,"Peak shaving (positive=charge, negative=discharge)"
1355,0.0,"Peak shaving (positive=charge, negative=discharge)"
1356,0.0,"Peak shaving (positive=charge, negative=discharge)"
1357,0.0,"Peak shaving (positive=charge, negative=discharge)"
1358,0.0,"Peak shaving (positive=charge, negative=discharge)"
1359,0.0,"Peak shaving (positive=charge, negative=discharge)"
1360,0.0,"Peak shaving (positive=charge, negative=discharge)"
1361,0.0,"Peak shaving (positive=charge, negative=discharge)"
1362,0.0,"Peak shaving (positive=charge, negative=discharge)"
1363,0.0,"Peak shaving (positive=charge, negative=discharge)"
1364,0.0,"Peak shaving (positive=charge, negative=discharge)"
1365,0.0,"Peak shaving (positive=charge, negative=discharge)"
1366,0.0,"Peak shaving (positive=charge, negative=discharge)"
1367,0.0,"Peak shaving (positive=charge, negative=discharge)"
1368,0.0,"Peak shaving (positive=charge, negative=discharge)"
1369,0.0,"Peak shaving (positive=charge, negative=discharge)"
1370,0.0,"Peak shaving (positive=charge, negative=discharge)"
1371,0.0,"Peak shaving (positive=charge, negative=discharge)"
1372,0.0,"Peak shaving (positive=charge, negative=discharge)"
1373,0.0,"Peak shaving (positive=charge, negative=discharge)"
1374,0.0,"Peak shaving (positive=charge, negative=discharge)"
1375,0.0,"Peak shaving (positive=charge, negative=discharge)"
1376,0.0,"Peak shaving (positive=charge, negative=discharge)"
1377,0.0,"Peak shaving (positive=charge, negative=discharge)"
1378,0.0,"Peak shaving (positive=charge, negative=discharge)"
1379,0.0,"Peak shaving (positive=charge, negative=discharge)"
1380,0.0,"Peak shaving (positive=charge, negative=discharge)"
1381,0.0,"Peak shaving (positive=charge, negative=discharge)"
1382,0.0,"Peak shaving (positive=charge, negative=discharge)"
1383,0.0,"Peak shaving (positive=charge, negative=discharge)"
1384,0.0,"Peak shaving (positive=charge, negative=discharge)"
1385,0.0,"Peak shaving (positive=charge, negative=discharge)"
1386,0.0,"Peak shaving (positive=charge, negative=discharge)"
1387,0.0,"Peak shaving (positive=charge, negative=discharge)"
1388,0.0,"Peak shaving (positive=charge, negative=discharge)"
1389,0.0,"Peak shaving (positive=charge, negative=discharge)"
1390,0.0,"Peak shaving (positive=charge, negative=discharge)"
1391,0.0,"Peak shaving (positive=charge, negative=discharge)"
1392,0.0,"Peak shaving (positive=charge, negative=discharge)"
1393,0.0,"Peak shaving (positive=charge, negative=discharge)"
1394,0.0,"Peak shaving (positive=charge, negative=discharge)"
1395,0.0,"Peak shaving (positive=charge, negative=discharge)"
1396,0.0,"Peak shaving (positive=charge, negative=discharge)"
1397,0.0,"Peak shaving (positive=charge, negative=discharge)"
1398,0.0,"Peak shaving (positive=charge, negative=discharge)"
1399,0.0,"Peak shaving (positive=charge, negative=discharge)"
1400,0.0,"Peak shaving (positive=charge, negative=discharge)"
1401,0.0,"Peak shaving (positive=charge, negative=discharge)"
1402,0.0,"Peak shaving (positive=charge, negative=discharge)"
1403,0.0,"Peak shaving (positive=charge, negative=discharge)"
1404,0.0,"Peak shaving (positive=charge, negative=discharge)"
1405,0.0,"Peak shaving (positive=charge, negative=discharge)"
1406,0.0,"Peak shaving (positive=charge, negative=discharge)"
1407,0.0,"Peak shaving (positive=charge, negative=discharge)"
1408,0.0,"Peak shaving (positive=charge, negative=discharge)"
1409,0.0,"Peak shaving (positive=charge, negative=discharge)"
