time,c_rate
3502,-3.925479451
3503,-3.800547944
3504,-3.881643836
3505,-3.863378996
3506,-3.845844749
3507,-3.934977169
3508,-3.926210047
3509,-3.917442922
3510,-4.122009133
3511,-4.130776256
3512,-4.24694064
3513,-4.371872147
3514,-4.399634702
3515,-4.53479452
3516,-4.572785389
3517,-4.718173516
3518,-4.766392693
3519,-4.92347032
3520,-4.87305936
3521,-4.812420091
3522,-4.631232878
3523,-4.540639269
3524,-4.329497718
3525,-3.877990867
3526,-3.393607307
3527,-2.769680364
3528,-2.11652968
3529,-1.443652968
3530,-1.178447489
3531,-0.918356164
3532,-0.865753425
3533,-0.822648402
3534,-0.789041096
3535,-0.669223744
3536,-0.463196347
3537,-0.44347032
3538,-0.342648402
3539,-0.420091324
3540,-0.588858448
3541,-0.846757991
3542,-0.868675799
3543,-0.975342466
3544,-1.008219178
3545,-0.965844749
3546,-0.924931507
3547,-1.03890411
3548,-1.006027397
3549,-1.125844749
3550,-1.176255708
3551,-1.155068493
3552,-1.134611872
3553,-1.114885845
3554,-1.094429224
3555,-1.074703196
3556,-1.054977169
3557,-0.962922374
3558,-1.01260274
3559,-0.922009132
3560,-0.900091324
3561,-0.87890411
3562,-0.857716895
3563,-0.83652968
3564,-0.74739726
3565,-0.58739726
3566,-0.289315068
3567,0
3568,0
3569,0
3570,0
3571,0
3572,0
3573,0
3574,0
3575,0
3576,0
3577,0
3578,0
3579,0
3580,0
3581,0
3582,0
3583,0
3584,0
3585,0
3586,0
3587,0
3588,0
3589,0
3590,0
3591,0
3592,0
3593,0
3594,0
3595,0
3596,0
3597,0
3598,0
3599,0
3600,0
