Time_Minutes,Power_PerUnit
3881,0.0
3882,0.0
3883,0.0
3884,0.0
3885,0.0
3886,0.0
3887,0.0
3888,0.0
3889,0.0
3890,0.0
3891,0.0
3892,0.0
3893,0.0
3894,0.0
3895,0.0
3896,0.0
3897,0.0
3898,0.0
3899,0.0
3900,0.0
3901,0.0
3902,0.0
3903,0.0
3904,0.0
3905,0.0
3906,0.0
3907,0.0
3908,0.0
3909,0.0
3910,0.0
3911,0.0
3912,0.0
3913,0.0
3914,0.0
3915,0.0
3916,0.0
3917,0.0
3918,0.0
3919,0.0
3920,0.0
3921,0.0
3922,0.0
3923,0.0
3924,0.0
3925,0.0
3926,0.0
3927,0.0
3928,0.0
3929,0.0
3930,0.0
3931,0.0
3932,0.0
3933,0.0
3934,0.0
3935,0.0
3936,0.0
3937,0.0
3938,0.0
3939,0.0
3940,0.0
3941,0.0
3942,0.0
3943,0.0
3944,0.0
3945,0.0
3946,0.0
3947,0.0
3948,0.0
3949,0.0
3950,0.0
3951,0.0
3952,0.0
3953,0.0
3954,0.0
3955,0.0
3956,0.0
3957,0.0
3958,0.0
3959,0.0
3960,-0.4
3961,-0.4
3962,-0.4
3963,-0.4
3964,-0.4
3965,-0.4
3966,-0.4
3967,-0.4
3968,-0.4
3969,-0.4
3970,-0.4
3971,-0.4
3972,-0.4
3973,-0.4
3974,-0.4
3975,-0.4
3976,-0.4
3977,-0.4
3978,-0.4
3979,-0.4
3980,-0.4
3981,-0.4
3982,-0.4
3983,-0.4
3984,-0.4
3985,-0.4
3986,-0.4
3987,-0.4
3988,-0.4
3989,-0.4
3990,-0.4
3991,-0.4
3992,-0.4
3993,-0.4
3994,-0.4
3995,-0.4
3996,-0.4
3997,-0.4
3998,-0.4
3999,-0.4
4000,-0.4
4001,-0.4
4002,-0.4
4003,-0.4
4004,-0.4
4005,-0.4
4006,-0.4
4007,-0.4
4008,-0.4
4009,-0.4
4010,-0.4
4011,-0.4
4012,-0.4
4013,-0.4
4014,-0.4
4015,-0.4
4016,-0.4
4017,-0.4
4018,-0.4
4019,-0.4
4020,-0.4
4021,-0.4
4022,-0.4
4023,-0.4
4024,-0.4
4025,-0.4
4026,-0.4
4027,-0.4
4028,-0.4
4029,-0.4
4030,-0.4
4031,-0.4
4032,-0.4
4033,-0.4
4034,-0.4
4035,-0.4
4036,-0.4
4037,-0.4
4038,-0.4
4039,-0.4
4040,-0.4
4041,-0.4
4042,-0.4
4043,-0.4
4044,-0.4
4045,-0.4
4046,-0.4
4047,-0.4
4048,-0.4
4049,-0.4
4050,-0.4
4051,-0.4
4052,-0.4
4053,-0.4
4054,-0.4
4055,-0.4
4056,-0.4
4057,-0.4
4058,-0.4
4059,-0.4
4060,-0.4
4061,-0.4
4062,-0.4
4063,-0.4
4064,-0.4
4065,-0.4
4066,-0.4
4067,-0.4
4068,-0.4
4069,-0.4
4070,-0.4
4071,-0.4
4072,-0.4
4073,-0.4
4074,-0.4
4075,-0.4
4076,-0.4
4077,-0.4
4078,-0.4
4079,-0.4
4080,-0.4
4081,-0.4
4082,-0.4
4083,-0.4
4084,-0.4
4085,-0.4
4086,-0.4
4087,-0.4
4088,-0.4
4089,-0.4
4090,-0.4
4091,-0.4
4092,-0.4
4093,-0.4
4094,-0.4
4095,-0.4
4096,-0.4
4097,-0.4
4098,-0.4
4099,-0.4
4100,-0.4
4101,-0.4
4102,-0.4
4103,-0.4
4104,-0.4
4105,-0.4
4106,-0.4
4107,-0.4
4108,-0.4
4109,-0.4
4110,-0.4
4111,-0.4
4112,-0.4
4113,-0.4
4114,-0.4
4115,-0.4
4116,-0.4
4117,-0.4
4118,-0.4
4119,-0.4
4120,-0.4
4121,-0.4
4122,-0.4
4123,-0.4
4124,-0.4
4125,-0.4
4126,-0.4
4127,-0.4
4128,-0.4
4129,-0.4
4130,-0.4
4131,-0.4
4132,-0.4
4133,-0.4
4134,-0.4
4135,-0.4
4136,-0.4
4137,-0.4
4138,-0.4
4139,-0.4
4140,-0.4
4141,-0.4
4142,-0.4
4143,-0.4
4144,-0.4
4145,-0.4
4146,-0.4
4147,-0.4
4148,-0.4
4149,-0.4
4150,-0.4
4151,-0.4
4152,-0.4
4153,-0.4
4154,-0.4
4155,-0.4
4156,-0.4
4157,-0.4
4158,-0.4
4159,-0.4
4160,-0.4
4161,-0.4
4162,-0.4
4163,-0.4
4164,-0.4
4165,-0.4
4166,-0.4
4167,-0.4
4168,-0.4
4169,-0.4
4170,-0.4
4171,-0.4
4172,-0.4
4173,-0.4
4174,-0.4
4175,-0.4
4176,-0.4
4177,-0.4
4178,-0.4
4179,-0.4
4180,-0.4
4181,-0.4
4182,-0.4
4183,-0.4
4184,-0.4
4185,-0.4
4186,-0.4
4187,-0.4
4188,-0.4
4189,-0.4
4190,-0.4
4191,-0.4
4192,-0.4
4193,-0.4
4194,-0.4
4195,-0.4
4196,-0.4
4197,-0.4
4198,-0.4
4199,-0.4
4200,0.0
4201,0.0
4202,0.0
4203,0.0
4204,0.0
4205,0.0
4206,0.0
4207,0.0
4208,0.0
4209,0.0
4210,0.0
4211,0.0
4212,0.0
4213,0.0
4214,0.0
4215,0.0
4216,0.0
4217,0.0
4218,0.0
4219,0.0
4220,0.0
4221,0.0
4222,0.0
4223,0.0
4224,0.0
4225,0.0
4226,0.0
4227,0.0
4228,0.0
4229,0.0
4230,0.0
4231,0.0
4232,0.0
4233,0.0
4234,0.0
4235,0.0
4236,0.0
4237,0.0
4238,0.0
4239,0.0
4240,0.0
4241,0.0
4242,0.0
4243,0.0
4244,0.0
4245,0.0
4246,0.0
4247,0.0
4248,0.0
4249,0.0
4250,0.0
4251,0.0
4252,0.0
4253,0.0
4254,0.0
4255,0.0
4256,0.0
4257,0.0
4258,0.0
4259,0.0
4260,0.0
4261,0.0
4262,0.0
4263,0.0
4264,0.0
4265,0.0
4266,0.0
4267,0.0
4268,0.0
4269,0.0
4270,0.0
4271,0.0
4272,0.0
4273,0.0
4274,0.0
4275,0.0
4276,0.0
4277,0.0
4278,0.0
4279,0.0
4280,0.0
4281,0.0
4282,0.0
4283,0.0
4284,0.0
4285,0.0
4286,0.0
4287,0.0
4288,0.0
4289,0.0
4290,0.0
4291,0.0
4292,0.0
4293,0.0
4294,0.0
4295,0.0
4296,0.0
4297,0.0
4298,0.0
4299,0.0
4300,0.0
4301,0.0
4302,0.0
4303,0.0
4304,0.0
4305,0.0
4306,0.0
4307,0.0
4308,0.0
4309,0.0
4310,0.0
4311,0.0
4312,0.0
4313,0.0
4314,0.0
4315,0.0
4316,0.0
4317,0.0
4318,0.0
4319,0.0
4320,0.0
4321,0.0
4322,0.0
4323,0.0
4324,0.0
4325,0.0
4326,0.0
4327,0.0
4328,0.0
4329,0.0
4330,0.0
4331,0.0
4332,0.0
4333,0.0
4334,0.0
4335,0.0
4336,0.0
4337,0.0
4338,0.0
4339,0.0
4340,0.0
4341,0.0
4342,0.0
4343,0.0
4344,0.0
4345,0.0
4346,0.0
4347,0.0
4348,0.0
4349,0.0
4350,0.0
4351,0.0
4352,0.0
4353,0.0
4354,0.0
4355,0.0
4356,0.0
4357,0.0
4358,0.0
4359,0.0
4360,0.0
4361,0.0
4362,0.0
4363,0.0
4364,0.0
4365,0.0
4366,0.0
4367,0.0
4368,0.0
4369,0.0
4370,0.0
4371,0.0
4372,0.0
4373,0.0
4374,0.0
4375,0.0
4376,0.0
4377,0.0
4378,0.0
4379,0.0
4380,0.0
4381,0.0
4382,0.0
4383,0.0
4384,0.0
4385,0.0
4386,0.0
4387,0.0
4388,0.0
4389,0.0
4390,0.0
4391,0.0
4392,0.0
4393,0.0
4394,0.0
4395,0.0
4396,0.0
4397,0.0
4398,0.0
4399,0.0
4400,0.0
4401,0.0
4402,0.0
4403,0.0
4404,0.0
4405,0.0
4406,0.0
4407,0.0
4408,0.0
4409,0.0
4410,0.0
4411,0.0
4412,0.0
4413,0.0
4414,0.0
4415,0.0
4416,0.0
4417,0.0
4418,0.0
4419,0.0
4420,0.0
4421,0.0
4422,0.0
4423,0.0
4424,0.0
4425,0.0
4426,0.0
4427,0.0
4428,0.0
4429,0.0
4430,0.0
4431,0.0
4432,0.0
4433,0.0
4434,0.0
4435,0.0
4436,0.0
4437,0.0
4438,0.0
4439,0.0
4440,0.0
4441,0.0
4442,0.0
4443,0.0
4444,0.0
4445,0.0
4446,0.0
4447,0.0
4448,0.0
4449,0.0
4450,0.0
4451,0.0
4452,0.0
4453,0.0
4454,0.0
4455,0.0
4456,0.0
4457,0.0
4458,0.0
4459,0.0
4460,0.0
4461,0.0
4462,0.0
4463,0.0
4464,0.0
4465,0.0
4466,0.0
4467,0.0
4468,0.0
4469,0.0
4470,0.0
4471,0.0
4472,0.0
4473,0.0
4474,0.0
4475,0.0
4476,0.0
4477,0.0
4478,0.0
4479,0.0
4480,0.0
4481,0.0
4482,0.0
4483,0.0
4484,0.0
4485,0.0
4486,0.0
4487,0.0
4488,0.0
4489,0.0
4490,0.0
4491,0.0
4492,0.0
4493,0.0
4494,0.0
4495,0.0
4496,0.0
4497,0.0
4498,0.0
4499,0.0
4500,0.0
4501,0.0
4502,0.0
4503,0.0
4504,0.0
4505,0.0
4506,0.0
4507,0.0
4508,0.0
4509,0.0
4510,0.0
4511,0.0
4512,0.0
4513,0.0
4514,0.0
4515,0.0
4516,0.0
4517,0.0
4518,0.0
4519,0.0
4520,0.0
4521,0.0
4522,0.0
4523,0.0
4524,0.0
4525,0.0
4526,0.0
4527,0.0
4528,0.0
4529,0.0
4530,0.0
4531,0.0
4532,0.0
4533,0.0
4534,0.0
4535,0.0
4536,0.0
4537,0.0
4538,0.0
4539,0.0
4540,0.0
4541,0.0
4542,0.0
4543,0.0
4544,0.0
4545,0.0
4546,0.0
4547,0.0
4548,0.0
4549,0.0
4550,0.0
4551,0.0
4552,0.0
4553,0.0
4554,0.0
4555,0.0
4556,0.0
4557,0.0
4558,0.0
4559,0.0
4560,0.0
4561,0.0
4562,0.0
4563,0.0
4564,0.0
4565,0.0
4566,0.0
4567,0.0
4568,0.0
4569,0.0
4570,0.0
4571,0.0
4572,0.0
4573,0.0
4574,0.0
4575,0.0
4576,0.0
4577,0.0
4578,0.0
4579,0.0
4580,0.0
4581,0.0
4582,0.0
4583,0.0
4584,0.0
4585,0.0
4586,0.0
4587,0.0
4588,0.0
4589,0.0
4590,0.0
4591,0.0
4592,0.0
4593,0.0
4594,0.0
4595,0.0
4596,0.0
4597,0.0
4598,0.0
4599,0.0
4600,0.0
4601,0.0
4602,0.0
4603,0.0
4604,0.0
4605,0.0
4606,0.0
4607,0.0
4608,0.0
4609,0.0
4610,0.0
4611,0.0
4612,0.0
4613,0.0
4614,0.0
4615,0.0
4616,0.0
4617,0.0
4618,0.0
4619,0.0
4620,0.0
4621,0.0
4622,0.0
4623,0.0
4624,0.0
4625,0.0
4626,0.0
4627,0.0
4628,0.0
4629,0.0
4630,0.0
4631,0.0
4632,0.0
4633,0.0
4634,0.0
4635,0.0
4636,0.0
4637,0.0
4638,0.0
4639,0.0
4640,0.0
4641,0.0
4642,0.0
4643,0.0
4644,0.0
4645,0.0
4646,0.0
4647,0.0
4648,0.0
4649,0.0
4650,0.0
4651,0.0
4652,0.0
4653,0.0
4654,0.0
4655,0.0
4656,0.0
4657,0.0
4658,0.0
4659,0.0
4660,0.0
4661,0.0
4662,0.0
4663,0.0
4664,0.0
4665,0.0
4666,0.0
4667,0.0
4668,0.0
4669,0.0
4670,0.0
4671,0.0
4672,0.0
4673,0.0
4674,0.0
4675,0.0
4676,0.0
4677,0.0
4678,0.0
4679,0.0
4680,0.0
4681,0.0
4682,0.0
4683,0.0
4684,0.0
4685,0.0
4686,0.0
4687,0.0
4688,0.0
4689,0.0
4690,0.0
4691,0.0
4692,0.0
4693,0.0
4694,0.0
4695,0.0
4696,0.0
4697,0.0
4698,0.0
4699,0.0
4700,0.0
4701,0.0
4702,0.0
4703,0.0
4704,0.0
4705,0.0
4706,0.0
4707,0.0
4708,0.0
4709,0.0
4710,0.0
4711,0.0
4712,0.0
4713,0.0
4714,0.0
4715,0.0
4716,0.0
4717,0.0
4718,0.0
4719,0.0
4720,0.0
4721,0.0
4722,0.0
4723,0.0
4724,0.0
4725,0.0
4726,0.0
4727,0.0
4728,0.0
4729,0.0
4730,0.0
4731,0.0
4732,0.0
4733,0.0
4734,0.0
4735,0.0
4736,0.0
4737,0.0
4738,0.0
4739,0.0
4740,0.0
4741,0.0
4742,0.0
4743,0.0
4744,0.0
4745,0.0
4746,0.0
4747,0.0
4748,0.0
4749,0.0
4750,0.0
4751,0.0
4752,0.0
4753,0.0
4754,0.0
4755,0.0
4756,0.0
4757,0.0
4758,0.0
4759,0.0
4760,0.0
4761,0.0
4762,0.0
4763,0.0
4764,0.0
4765,0.0
4766,0.0
4767,0.0
4768,0.0
4769,0.0
4770,0.0
4771,0.0
4772,0.0
4773,0.0
4774,0.0
4775,0.0
4776,0.0
4777,0.0
4778,0.0
4779,0.0
4780,0.0
4781,0.0
4782,0.0
4783,0.0
4784,0.0
4785,0.0
4786,0.0
4787,0.0
4788,0.0
4789,0.0
4790,0.0
4791,0.0
4792,0.0
4793,0.0
4794,0.0
4795,0.0
4796,0.0
4797,0.0
4798,0.0
4799,0.0
4800,0.0
4801,0.0033
4802,0.0065
4803,0.0098
4804,0.0131
4805,0.0164
4806,0.0196
4807,0.0229
4808,0.0262
4809,0.0294
4810,0.0327
4811,0.036
4812,0.0392
4813,0.0425
4814,0.0458
4815,0.049
4816,0.0523
4817,0.0555
4818,0.0588
4819,0.062
4820,0.0653
4821,0.0685
4822,0.0717
4823,0.075
4824,0.0782
4825,0.0814
4826,0.0847
4827,0.0879
4828,0.0911
4829,0.0943
4830,0.0975
4831,0.1008
4832,0.104
4833,0.1072
4834,0.1103
4835,0.1135
4836,0.1167
4837,0.1199
4838,0.1231
4839,0.1262
4840,0.1294
4841,0.1326
4842,0.1357
4843,0.1389
4844,0.142
4845,0.1451
4846,0.1483
4847,0.1514
4848,0.1545
4849,0.1576
4850,0.1607
4851,0.1638
4852,0.1669
4853,0.17
4854,0.1731
4855,0.1761
4856,0.1792
4857,0.1822
4858,0.1853
4859,0.1883
4860,0.1913
4861,0.1944
4862,0.1974
4863,0.2004
4864,0.2034
4865,0.2064
4866,0.2093
4867,0.2123
4868,0.2153
4869,0.2182
4870,0.2211
4871,0.2241
4872,0.227
4873,0.2299
4874,0.2328
4875,0.2357
4876,0.2386
4877,0.2415
4878,0.2443
4879,0.2472
4880,0.25
4881,0.2528
4882,0.2556
4883,0.2585
4884,0.2612
4885,0.264
4886,0.2668
4887,0.2696
4888,0.2723
4889,0.2751
4890,0.2778
4891,0.2805
4892,0.2832
4893,0.2859
4894,0.2886
4895,0.2912
4896,0.2939
4897,0.2965
4898,0.2992
4899,0.3018
4900,0.3044
4901,0.307
4902,0.3095
4903,0.3121
4904,0.3147
4905,0.3172
4906,0.3197
4907,0.3222
4908,0.3247
4909,0.3272
4910,0.3297
4911,0.3321
4912,0.3346
4913,0.337
4914,0.3394
4915,0.3418
4916,0.3442
4917,0.3465
4918,0.3489
4919,0.3512
4920,0.3536
4921,0.3559
4922,0.3582
4923,0.3604
4924,0.3627
4925,0.3649
4926,0.3672
4927,0.3694
4928,0.3716
4929,0.3738
4930,0.3759
4931,0.3781
4932,0.3802
4933,0.3823
4934,0.3844
4935,0.3865
4936,0.3886
4937,0.3906
4938,0.3927
4939,0.3947
4940,0.3967
4941,0.3987
4942,0.4006
4943,0.4026
4944,0.4045
4945,0.4064
4946,0.4083
4947,0.4102
4948,0.4121
4949,0.4139
4950,0.4157
4951,0.4175
4952,0.4193
4953,0.4211
4954,0.4229
4955,0.4246
4956,0.4263
4957,0.428
4958,0.4297
4959,0.4314
4960,0.433
4961,0.4346
4962,0.4362
4963,0.4378
4964,0.4394
4965,0.441
4966,0.4425
4967,0.444
4968,0.4455
4969,0.447
4970,0.4484
4971,0.4499
4972,0.4513
4973,0.4527
4974,0.4541
4975,0.4554
4976,0.4568
4977,0.4581
4978,0.4594
4979,0.4607
4980,0.4619
4981,0.4632
4982,0.4644
4983,0.4656
4984,0.4668
4985,0.468
4986,0.4691
4987,0.4702
4988,0.4713
4989,0.4724
4990,0.4735
4991,0.4745
4992,0.4755
4993,0.4765
4994,0.4775
4995,0.4785
4996,0.4794
4997,0.4803
4998,0.4812
4999,0.4821
5000,0.483
5001,0.4838
5002,0.4846
5003,0.4854
5004,0.4862
5005,0.4869
5006,0.4877
5007,0.4884
5008,0.4891
5009,0.4897
5010,0.4904
5011,0.491
5012,0.4916
5013,0.4922
5014,0.4928
5015,0.4933
5016,0.4938
5017,0.4943
5018,0.4948
5019,0.4953
5020,0.4957
5021,0.4961
5022,0.4965
5023,0.4969
5024,0.4973
5025,0.4976
5026,0.4979
5027,0.4982
5028,0.4985
5029,0.4987
5030,0.4989
5031,0.4991
5032,0.4993
5033,0.4995
5034,0.4996
5035,0.4997
5036,0.4998
5037,0.4999
5038,0.5
5039,0.5
5040,0.5
5041,0.5
5042,0.5
5043,0.4999
5044,0.4998
5045,0.4997
5046,0.4996
5047,0.4995
5048,0.4993
5049,0.4991
5050,0.4989
5051,0.4987
5052,0.4985
5053,0.4982
5054,0.4979
5055,0.4976
5056,0.4973
5057,0.4969
5058,0.4965
5059,0.4961
5060,0.4957
5061,0.4953
5062,0.4948
5063,0.4943
5064,0.4938
5065,0.4933
5066,0.4928
5067,0.4922
5068,0.4916
5069,0.491
5070,0.4904
5071,0.4897
5072,0.4891
5073,0.4884
5074,0.4877
5075,0.4869
5076,0.4862
5077,0.4854
5078,0.4846
5079,0.4838
5080,0.483
5081,0.4821
5082,0.4812
5083,0.4803
5084,0.4794
5085,0.4785
5086,0.4775
5087,0.4765
5088,0.4755
5089,0.4745
5090,0.4735
5091,0.4724
5092,0.4713
5093,0.4702
5094,0.4691
5095,0.468
5096,0.4668
5097,0.4656
5098,0.4644
5099,0.4632
5100,0.4619
5101,0.4607
5102,0.4594
5103,0.4581
5104,0.4568
5105,0.4554
5106,0.4541
5107,0.4527
5108,0.4513
5109,0.4499
5110,0.4484
5111,0.447
5112,0.4455
5113,0.444
5114,0.4425
5115,0.441
5116,0.4394
5117,0.4378
5118,0.4362
5119,0.4346
5120,0.433
5121,0.4314
5122,0.4297
5123,0.428
5124,0.4263
5125,0.4246
5126,0.4229
5127,0.4211
5128,0.4193
5129,0.4175
5130,0.4157
5131,0.4139
5132,0.4121
5133,0.4102
5134,0.4083
5135,0.4064
5136,0.4045
5137,0.4026
5138,0.4006
5139,0.3987
5140,0.3967
5141,0.3947
5142,0.3927
5143,0.3906
5144,0.3886
5145,0.3865
5146,0.3844
5147,0.3823
5148,0.3802
5149,0.3781
5150,0.3759
5151,0.3738
5152,0.3716
5153,0.3694
5154,0.3672
5155,0.3649
5156,0.3627
5157,0.3604
5158,0.3582
5159,0.3559
5160,0.3536
5161,0.3512
5162,0.3489
5163,0.3465
5164,0.3442
5165,0.3418
5166,0.3394
5167,0.337
5168,0.3346
5169,0.3321
5170,0.3297
5171,0.3272
5172,0.3247
5173,0.3222
5174,0.3197
5175,0.3172
5176,0.3147
5177,0.3121
5178,0.3095
5179,0.307
5180,0.3044
5181,0.3018
5182,0.2992
5183,0.2965
5184,0.2939
5185,0.2912
5186,0.2886
5187,0.2859
5188,0.2832
5189,0.2805
5190,0.2778
5191,0.2751
5192,0.2723
5193,0.2696
5194,0.2668
5195,0.264
5196,0.2612
5197,0.2585
5198,0.2556
5199,0.2528
5200,0.25
5201,0.2472
5202,0.2443
5203,0.2415
5204,0.2386
5205,0.2357
5206,0.2328
5207,0.2299
5208,0.227
5209,0.2241
5210,0.2211
5211,0.2182
5212,0.2153
5213,0.2123
5214,0.2093
5215,0.2064
5216,0.2034
5217,0.2004
5218,0.1974
5219,0.1944
5220,0.1913
5221,0.1883
5222,0.1853
5223,0.1822
5224,0.1792
5225,0.1761
5226,0.1731
5227,0.17
5228,0.1669
5229,0.1638
5230,0.1607
5231,0.1576
5232,0.1545
5233,0.1514
5234,0.1483
5235,0.1451
5236,0.142
5237,0.1389
5238,0.1357
5239,0.1326
5240,0.1294
5241,0.1262
5242,0.1231
5243,0.1199
5244,0.1167
5245,0.1135
5246,0.1103
5247,0.1072
5248,0.104
5249,0.1008
5250,0.0975
5251,0.0943
5252,0.0911
5253,0.0879
5254,0.0847
5255,0.0814
5256,0.0782
5257,0.075
5258,0.0717
5259,0.0685
5260,0.0653
5261,0.062
5262,0.0588
5263,0.0555
5264,0.0523
5265,0.049
5266,0.0458
5267,0.0425
5268,0.0392
5269,0.036
5270,0.0327
5271,0.0294
5272,0.0262
5273,0.0229
5274,0.0196
5275,0.0164
5276,0.0131
5277,0.0098
5278,0.0065
5279,0.0033
5280,0.0
5281,0.0
5282,0.0
5283,0.0
5284,0.0
5285,0.0
5286,0.0
5287,0.0
5288,0.0
5289,0.0
5290,0.0
5291,0.0
5292,0.0
5293,0.0
5294,0.0
5295,0.0
5296,0.0
5297,0.0
5298,0.0
5299,0.0
5300,0.0
5301,0.0
5302,0.0
5303,0.0
5304,0.0
5305,0.0
5306,0.0
5307,0.0
5308,0.0
5309,0.0
5310,0.0
5311,0.0
5312,0.0
5313,0.0
5314,0.0
5315,0.0
5316,0.0
5317,0.0
5318,0.0
5319,0.0
5320,0.0
5321,0.0
5322,0.0
5323,0.0
5324,0.0
5325,0.0
5326,0.0
5327,0.0
5328,0.0
5329,0.0
5330,0.0
5331,0.0
5332,0.0
5333,0.0
5334,0.0
5335,0.0
5336,0.0
5337,0.0
5338,0.0
5339,0.0
5340,0.0
5341,0.0
5342,0.0
5343,0.0
5344,0.0
5345,0.0
5346,0.0
5347,0.0
5348,0.0
5349,0.0
5350,0.0
5351,0.0
5352,0.0
5353,0.0
5354,0.0
5355,0.0
5356,0.0
5357,0.0
5358,0.0
5359,0.0
5360,0.0
5361,0.0
5362,0.0
5363,0.0
5364,0.0
5365,0.0
5366,0.0
5367,0.0
5368,0.0
5369,0.0
5370,0.0
5371,0.0
5372,0.0
5373,0.0
5374,0.0
5375,0.0
5376,0.0
5377,0.0
5378,0.0
5379,0.0
5380,0.0
5381,0.0
5382,0.0
5383,0.0
5384,0.0
5385,0.0
5386,0.0
5387,0.0
5388,0.0
5389,0.0
5390,0.0
5391,0.0
5392,0.0
5393,0.0
5394,0.0
5395,0.0
5396,0.0
5397,0.0
5398,0.0
5399,0.0
5400,-0.4
5401,-0.4
5402,-0.4
5403,-0.4
5404,-0.4
5405,-0.4
5406,-0.4
5407,-0.4
5408,-0.4
5409,-0.4
5410,-0.4
5411,-0.4
5412,-0.4
5413,-0.4
5414,-0.4
5415,-0.4
5416,-0.4
5417,-0.4
5418,-0.4
5419,-0.4
5420,-0.4
5421,-0.4
5422,-0.4
5423,-0.4
5424,-0.4
5425,-0.4
5426,-0.4
5427,-0.4
5428,-0.4
5429,-0.4
5430,-0.4
5431,-0.4
5432,-0.4
5433,-0.4
5434,-0.4
5435,-0.4
5436,-0.4
5437,-0.4
5438,-0.4
5439,-0.4
5440,-0.4
5441,-0.4
5442,-0.4
5443,-0.4
5444,-0.4
5445,-0.4
5446,-0.4
5447,-0.4
5448,-0.4
5449,-0.4
5450,-0.4
5451,-0.4
5452,-0.4
5453,-0.4
5454,-0.4
5455,-0.4
5456,-0.4
5457,-0.4
5458,-0.4
5459,-0.4
5460,-0.4
5461,-0.4
5462,-0.4
5463,-0.4
5464,-0.4
5465,-0.4
5466,-0.4
5467,-0.4
5468,-0.4
5469,-0.4
5470,-0.4
5471,-0.4
5472,-0.4
5473,-0.4
5474,-0.4
5475,-0.4
5476,-0.4
5477,-0.4
5478,-0.4
5479,-0.4
5480,-0.4
5481,-0.4
5482,-0.4
5483,-0.4
5484,-0.4
5485,-0.4
5486,-0.4
5487,-0.4
5488,-0.4
5489,-0.4
5490,-0.4
5491,-0.4
5492,-0.4
5493,-0.4
5494,-0.4
5495,-0.4
5496,-0.4
5497,-0.4
5498,-0.4
5499,-0.4
5500,-0.4
5501,-0.4
5502,-0.4
5503,-0.4
5504,-0.4
5505,-0.4
5506,-0.4
5507,-0.4
5508,-0.4
5509,-0.4
5510,-0.4
5511,-0.4
5512,-0.4
5513,-0.4
5514,-0.4
5515,-0.4
5516,-0.4
5517,-0.4
5518,-0.4
5519,-0.4
5520,-0.4
5521,-0.4
5522,-0.4
5523,-0.4
5524,-0.4
5525,-0.4
5526,-0.4
5527,-0.4
5528,-0.4
5529,-0.4
5530,-0.4
5531,-0.4
5532,-0.4
5533,-0.4
5534,-0.4
5535,-0.4
5536,-0.4
5537,-0.4
5538,-0.4
5539,-0.4
5540,-0.4
5541,-0.4
5542,-0.4
5543,-0.4
5544,-0.4
5545,-0.4
5546,-0.4
5547,-0.4
5548,-0.4
5549,-0.4
5550,-0.4
5551,-0.4
5552,-0.4
5553,-0.4
5554,-0.4
5555,-0.4
5556,-0.4
5557,-0.4
5558,-0.4
5559,-0.4
5560,-0.4
5561,-0.4
5562,-0.4
5563,-0.4
5564,-0.4
5565,-0.4
5566,-0.4
5567,-0.4
5568,-0.4
5569,-0.4
5570,-0.4
5571,-0.4
5572,-0.4
5573,-0.4
5574,-0.4
5575,-0.4
5576,-0.4
5577,-0.4
5578,-0.4
5579,-0.4
5580,-0.4
5581,-0.4
5582,-0.4
5583,-0.4
5584,-0.4
5585,-0.4
5586,-0.4
5587,-0.4
5588,-0.4
5589,-0.4
5590,-0.4
5591,-0.4
5592,-0.4
5593,-0.4
5594,-0.4
5595,-0.4
5596,-0.4
5597,-0.4
5598,-0.4
5599,-0.4
5600,-0.4
5601,-0.4
5602,-0.4
5603,-0.4
5604,-0.4
5605,-0.4
5606,-0.4
5607,-0.4
5608,-0.4
5609,-0.4
5610,-0.4
5611,-0.4
5612,-0.4
5613,-0.4
5614,-0.4
5615,-0.4
5616,-0.4
5617,-0.4
5618,-0.4
5619,-0.4
5620,-0.4
5621,-0.4
5622,-0.4
5623,-0.4
5624,-0.4
5625,-0.4
5626,-0.4
5627,-0.4
5628,-0.4
5629,-0.4
5630,-0.4
5631,-0.4
5632,-0.4
5633,-0.4
5634,-0.4
5635,-0.4
5636,-0.4
5637,-0.4
5638,-0.4
5639,-0.4
5640,0.0
5641,0.0
5642,0.0
5643,0.0
5644,0.0
5645,0.0
5646,0.0
5647,0.0
5648,0.0
5649,0.0
5650,0.0
5651,0.0
5652,0.0
5653,0.0
5654,0.0
5655,0.0
5656,0.0
5657,0.0
5658,0.0
5659,0.0
5660,0.0
5661,0.0
5662,0.0
5663,0.0
5664,0.0
5665,0.0
5666,0.0
5667,0.0
5668,0.0
5669,0.0
5670,0.0
5671,0.0
5672,0.0
5673,0.0
5674,0.0
5675,0.0
5676,0.0
5677,0.0
5678,0.0
5679,0.0
5680,0.0
5681,0.0
5682,0.0
5683,0.0
5684,0.0
5685,0.0
5686,0.0
5687,0.0
5688,0.0
5689,0.0
5690,0.0
5691,0.0
5692,0.0
5693,0.0
5694,0.0
5695,0.0
5696,0.0
5697,0.0
5698,0.0
5699,0.0
5700,0.0
5701,0.0
5702,0.0
5703,0.0
5704,0.0
5705,0.0
5706,0.0
5707,0.0
5708,0.0
5709,0.0
5710,0.0
5711,0.0
5712,0.0
5713,0.0
5714,0.0
5715,0.0
5716,0.0
5717,0.0
5718,0.0
5719,0.0
5720,0.0
5721,0.0
5722,0.0
5723,0.0
5724,0.0
5725,0.0
5726,0.0
5727,0.0
5728,0.0
5729,0.0
5730,0.0
5731,0.0
5732,0.0
5733,0.0
5734,0.0
5735,0.0
5736,0.0
5737,0.0
5738,0.0
5739,0.0
5740,0.0
5741,0.0
5742,0.0
5743,0.0
5744,0.0
5745,0.0
5746,0.0
5747,0.0
