Time_Minutes,Power_PerUnit,Description
885,0.5256,"Energy time-shifting (positive=charge, negative=discharge)"
886,0.5229,"Energy time-shifting (positive=charge, negative=discharge)"
887,0.5202,"Energy time-shifting (positive=charge, negative=discharge)"
888,0.5175,"Energy time-shifting (positive=charge, negative=discharge)"
889,0.5148,"Energy time-shifting (positive=charge, negative=discharge)"
890,0.5122,"Energy time-shifting (positive=charge, negative=discharge)"
891,0.5095,"Energy time-shifting (positive=charge, negative=discharge)"
892,0.5068,"Energy time-shifting (positive=charge, negative=discharge)"
893,0.5041,"Energy time-shifting (positive=charge, negative=discharge)"
894,0.5014,"Energy time-shifting (positive=charge, negative=discharge)"
895,0.4987,"Energy time-shifting (positive=charge, negative=discharge)"
896,0.496,"Energy time-shifting (positive=charge, negative=discharge)"
897,0.4933,"Energy time-shifting (positive=charge, negative=discharge)"
898,0.4906,"Energy time-shifting (positive=charge, negative=discharge)"
899,0.4879,"Energy time-shifting (positive=charge, negative=discharge)"
900,0.4852,"Energy time-shifting (positive=charge, negative=discharge)"
901,0.4825,"Energy time-shifting (positive=charge, negative=discharge)"
902,0.4798,"Energy time-shifting (positive=charge, negative=discharge)"
903,0.4771,"Energy time-shifting (positive=charge, negative=discharge)"
904,0.4744,"Energy time-shifting (positive=charge, negative=discharge)"
905,0.4717,"Energy time-shifting (positive=charge, negative=discharge)"
906,0.4691,"Energy time-shifting (positive=charge, negative=discharge)"
907,0.4664,"Energy time-shifting (positive=charge, negative=discharge)"
908,0.4637,"Energy time-shifting (positive=charge, negative=discharge)"
909,0.461,"Energy time-shifting (positive=charge, negative=discharge)"
910,0.4583,"Energy time-shifting (positive=charge, negative=discharge)"
911,0.4556,"Energy time-shifting (positive=charge, negative=discharge)"
912,0.4529,"Energy time-shifting (positive=charge, negative=discharge)"
913,0.4502,"Energy time-shifting (positive=charge, negative=discharge)"
914,0.4476,"Energy time-shifting (positive=charge, negative=discharge)"
915,0.4449,"Energy time-shifting (positive=charge, negative=discharge)"
916,0.4422,"Energy time-shifting (positive=charge, negative=discharge)"
917,0.4395,"Energy time-shifting (positive=charge, negative=discharge)"
918,0.4369,"Energy time-shifting (positive=charge, negative=discharge)"
919,0.4342,"Energy time-shifting (positive=charge, negative=discharge)"
920,0.4315,"Energy time-shifting (positive=charge, negative=discharge)"
921,0.4289,"Energy time-shifting (positive=charge, negative=discharge)"
922,0.4262,"Energy time-shifting (positive=charge, negative=discharge)"
923,0.4235,"Energy time-shifting (positive=charge, negative=discharge)"
924,0.4209,"Energy time-shifting (positive=charge, negative=discharge)"
925,0.4182,"Energy time-shifting (positive=charge, negative=discharge)"
926,0.4156,"Energy time-shifting (positive=charge, negative=discharge)"
927,0.413,"Energy time-shifting (positive=charge, negative=discharge)"
928,0.4103,"Energy time-shifting (positive=charge, negative=discharge)"
929,0.4077,"Energy time-shifting (positive=charge, negative=discharge)"
930,0.4051,"Energy time-shifting (positive=charge, negative=discharge)"
931,0.4024,"Energy time-shifting (positive=charge, negative=discharge)"
932,0.3998,"Energy time-shifting (positive=charge, negative=discharge)"
933,0.3972,"Energy time-shifting (positive=charge, negative=discharge)"
934,0.3946,"Energy time-shifting (positive=charge, negative=discharge)"
935,0.392,"Energy time-shifting (positive=charge, negative=discharge)"
936,0.3894,"Energy time-shifting (positive=charge, negative=discharge)"
937,0.3868,"Energy time-shifting (positive=charge, negative=discharge)"
938,0.3842,"Energy time-shifting (positive=charge, negative=discharge)"
939,0.3816,"Energy time-shifting (positive=charge, negative=discharge)"
940,0.3791,"Energy time-shifting (positive=charge, negative=discharge)"
941,0.3765,"Energy time-shifting (positive=charge, negative=discharge)"
942,0.3739,"Energy time-shifting (positive=charge, negative=discharge)"
943,0.3714,"Energy time-shifting (positive=charge, negative=discharge)"
944,0.3688,"Energy time-shifting (positive=charge, negative=discharge)"
945,0.3663,"Energy time-shifting (positive=charge, negative=discharge)"
946,0.3637,"Energy time-shifting (positive=charge, negative=discharge)"
947,0.3612,"Energy time-shifting (positive=charge, negative=discharge)"
948,0.3587,"Energy time-shifting (positive=charge, negative=discharge)"
949,0.3561,"Energy time-shifting (positive=charge, negative=discharge)"
950,0.3536,"Energy time-shifting (positive=charge, negative=discharge)"
951,0.3511,"Energy time-shifting (positive=charge, negative=discharge)"
952,0.3486,"Energy time-shifting (positive=charge, negative=discharge)"
953,0.3461,"Energy time-shifting (positive=charge, negative=discharge)"
954,0.3436,"Energy time-shifting (positive=charge, negative=discharge)"
955,0.3412,"Energy time-shifting (positive=charge, negative=discharge)"
956,0.3387,"Energy time-shifting (positive=charge, negative=discharge)"
957,0.3362,"Energy time-shifting (positive=charge, negative=discharge)"
958,0.3338,"Energy time-shifting (positive=charge, negative=discharge)"
959,0.3313,"Energy time-shifting (positive=charge, negative=discharge)"
960,0.3289,"Energy time-shifting (positive=charge, negative=discharge)"
961,0.3265,"Energy time-shifting (positive=charge, negative=discharge)"
962,0.324,"Energy time-shifting (positive=charge, negative=discharge)"
963,0.3216,"Energy time-shifting (positive=charge, negative=discharge)"
964,0.3192,"Energy time-shifting (positive=charge, negative=discharge)"
965,0.3168,"Energy time-shifting (positive=charge, negative=discharge)"
966,0.3144,"Energy time-shifting (positive=charge, negative=discharge)"
967,0.312,"Energy time-shifting (positive=charge, negative=discharge)"
968,0.3097,"Energy time-shifting (positive=charge, negative=discharge)"
969,0.3073,"Energy time-shifting (positive=charge, negative=discharge)"
970,0.3049,"Energy time-shifting (positive=charge, negative=discharge)"
971,0.3026,"Energy time-shifting (positive=charge, negative=discharge)"
972,0.3002,"Energy time-shifting (positive=charge, negative=discharge)"
973,0.2979,"Energy time-shifting (positive=charge, negative=discharge)"
974,0.2956,"Energy time-shifting (positive=charge, negative=discharge)"
975,0.2933,"Energy time-shifting (positive=charge, negative=discharge)"
976,0.291,"Energy time-shifting (positive=charge, negative=discharge)"
977,0.2887,"Energy time-shifting (positive=charge, negative=discharge)"
978,0.2864,"Energy time-shifting (positive=charge, negative=discharge)"
979,0.2841,"Energy time-shifting (positive=charge, negative=discharge)"
980,0.2819,"Energy time-shifting (positive=charge, negative=discharge)"
981,0.2796,"Energy time-shifting (positive=charge, negative=discharge)"
982,0.2774,"Energy time-shifting (positive=charge, negative=discharge)"
983,0.2751,"Energy time-shifting (positive=charge, negative=discharge)"
984,0.2729,"Energy time-shifting (positive=charge, negative=discharge)"
985,0.2707,"Energy time-shifting (positive=charge, negative=discharge)"
986,0.2685,"Energy time-shifting (positive=charge, negative=discharge)"
987,0.2663,"Energy time-shifting (positive=charge, negative=discharge)"
988,0.2641,"Energy time-shifting (positive=charge, negative=discharge)"
989,0.2619,"Energy time-shifting (positive=charge, negative=discharge)"
990,0.2597,"Energy time-shifting (positive=charge, negative=discharge)"
991,0.2576,"Energy time-shifting (positive=charge, negative=discharge)"
992,0.2554,"Energy time-shifting (positive=charge, negative=discharge)"
993,0.2533,"Energy time-shifting (positive=charge, negative=discharge)"
994,0.2511,"Energy time-shifting (positive=charge, negative=discharge)"
995,0.249,"Energy time-shifting (positive=charge, negative=discharge)"
996,0.2469,"Energy time-shifting (positive=charge, negative=discharge)"
997,0.2448,"Energy time-shifting (positive=charge, negative=discharge)"
998,0.2427,"Energy time-shifting (positive=charge, negative=discharge)"
999,0.2407,"Energy time-shifting (positive=charge, negative=discharge)"
1000,0.2386,"Energy time-shifting (positive=charge, negative=discharge)"
1001,0.2365,"Energy time-shifting (positive=charge, negative=discharge)"
1002,0.2345,"Energy time-shifting (positive=charge, negative=discharge)"
1003,0.2324,"Energy time-shifting (positive=charge, negative=discharge)"
1004,0.2304,"Energy time-shifting (positive=charge, negative=discharge)"
1005,0.2284,"Energy time-shifting (positive=charge, negative=discharge)"
1006,0.2264,"Energy time-shifting (positive=charge, negative=discharge)"
1007,0.2244,"Energy time-shifting (positive=charge, negative=discharge)"
1008,0.2224,"Energy time-shifting (positive=charge, negative=discharge)"
1009,0.2205,"Energy time-shifting (positive=charge, negative=discharge)"
1010,0.2185,"Energy time-shifting (positive=charge, negative=discharge)"
1011,0.2165,"Energy time-shifting (positive=charge, negative=discharge)"
1012,0.2146,"Energy time-shifting (positive=charge, negative=discharge)"
1013,0.2127,"Energy time-shifting (positive=charge, negative=discharge)"
1014,0.2108,"Energy time-shifting (positive=charge, negative=discharge)"
1015,0.2089,"Energy time-shifting (positive=charge, negative=discharge)"
1016,0.207,"Energy time-shifting (positive=charge, negative=discharge)"
1017,0.2051,"Energy time-shifting (positive=charge, negative=discharge)"
1018,0.2032,"Energy time-shifting (positive=charge, negative=discharge)"
1019,0.2013,"Energy time-shifting (positive=charge, negative=discharge)"
1020,0.1995,"Energy time-shifting (positive=charge, negative=discharge)"
1021,0.1976,"Energy time-shifting (positive=charge, negative=discharge)"
1022,0.1958,"Energy time-shifting (positive=charge, negative=discharge)"
1023,0.194,"Energy time-shifting (positive=charge, negative=discharge)"
1024,0.1922,"Energy time-shifting (positive=charge, negative=discharge)"
1025,0.1904,"Energy time-shifting (positive=charge, negative=discharge)"
1026,0.1886,"Energy time-shifting (positive=charge, negative=discharge)"
1027,0.1868,"Energy time-shifting (positive=charge, negative=discharge)"
1028,0.1851,"Energy time-shifting (positive=charge, negative=discharge)"
1029,0.1833,"Energy time-shifting (positive=charge, negative=discharge)"
1030,0.1816,"Energy time-shifting (positive=charge, negative=discharge)"
1031,0.1798,"Energy time-shifting (positive=charge, negative=discharge)"
1032,0.1781,"Energy time-shifting (positive=charge, negative=discharge)"
1033,0.1764,"Energy time-shifting (positive=charge, negative=discharge)"
1034,0.1747,"Energy time-shifting (positive=charge, negative=discharge)"
1035,0.173,"Energy time-shifting (positive=charge, negative=discharge)"
1036,0.1713,"Energy time-shifting (positive=charge, negative=discharge)"
1037,0.1697,"Energy time-shifting (positive=charge, negative=discharge)"
1038,0.168,"Energy time-shifting (positive=charge, negative=discharge)"
1039,0.1664,"Energy time-shifting (positive=charge, negative=discharge)"
1040,0.1647,"Energy time-shifting (positive=charge, negative=discharge)"
1041,0.1631,"Energy time-shifting (positive=charge, negative=discharge)"
1042,0.1615,"Energy time-shifting (positive=charge, negative=discharge)"
1043,0.1599,"Energy time-shifting (positive=charge, negative=discharge)"
1044,0.1583,"Energy time-shifting (positive=charge, negative=discharge)"
1045,0.1567,"Energy time-shifting (positive=charge, negative=discharge)"
1046,0.1552,"Energy time-shifting (positive=charge, negative=discharge)"
1047,0.1536,"Energy time-shifting (positive=charge, negative=discharge)"
1048,0.1521,"Energy time-shifting (positive=charge, negative=discharge)"
1049,0.1505,"Energy time-shifting (positive=charge, negative=discharge)"
1050,0.149,"Energy time-shifting (positive=charge, negative=discharge)"
1051,0.1475,"Energy time-shifting (positive=charge, negative=discharge)"
1052,0.146,"Energy time-shifting (positive=charge, negative=discharge)"
1053,0.1445,"Energy time-shifting (positive=charge, negative=discharge)"
1054,0.143,"Energy time-shifting (positive=charge, negative=discharge)"
1055,0.1416,"Energy time-shifting (positive=charge, negative=discharge)"
1056,0.1401,"Energy time-shifting (positive=charge, negative=discharge)"
1057,0.1387,"Energy time-shifting (positive=charge, negative=discharge)"
1058,0.1372,"Energy time-shifting (positive=charge, negative=discharge)"
1059,0.1358,"Energy time-shifting (positive=charge, negative=discharge)"
1060,0.1344,"Energy time-shifting (positive=charge, negative=discharge)"
1061,0.133,"Energy time-shifting (positive=charge, negative=discharge)"
1062,0.1316,"Energy time-shifting (positive=charge, negative=discharge)"
1063,0.1302,"Energy time-shifting (positive=charge, negative=discharge)"
1064,0.1288,"Energy time-shifting (positive=charge, negative=discharge)"
1065,0.1275,"Energy time-shifting (positive=charge, negative=discharge)"
1066,0.1261,"Energy time-shifting (positive=charge, negative=discharge)"
1067,0.1248,"Energy time-shifting (positive=charge, negative=discharge)"
1068,0.1234,"Energy time-shifting (positive=charge, negative=discharge)"
1069,0.1221,"Energy time-shifting (positive=charge, negative=discharge)"
1070,0.1208,"Energy time-shifting (positive=charge, negative=discharge)"
1071,0.1195,"Energy time-shifting (positive=charge, negative=discharge)"
1072,0.1182,"Energy time-shifting (positive=charge, negative=discharge)"
1073,0.1169,"Energy time-shifting (positive=charge, negative=discharge)"
1074,0.1157,"Energy time-shifting (positive=charge, negative=discharge)"
1075,0.1144,"Energy time-shifting (positive=charge, negative=discharge)"
1076,0.1132,"Energy time-shifting (positive=charge, negative=discharge)"
1077,0.1119,"Energy time-shifting (positive=charge, negative=discharge)"
1078,0.1107,"Energy time-shifting (positive=charge, negative=discharge)"
1079,0.1095,"Energy time-shifting (positive=charge, negative=discharge)"
1080,-0.7207,"Energy time-shifting (positive=charge, negative=discharge)"
1081,-0.726,"Energy time-shifting (positive=charge, negative=discharge)"
1082,-0.7312,"Energy time-shifting (positive=charge, negative=discharge)"
1083,-0.7364,"Energy time-shifting (positive=charge, negative=discharge)"
1084,-0.7416,"Energy time-shifting (positive=charge, negative=discharge)"
1085,-0.7467,"Energy time-shifting (positive=charge, negative=discharge)"
1086,-0.7517,"Energy time-shifting (positive=charge, negative=discharge)"
1087,-0.7567,"Energy time-shifting (positive=charge, negative=discharge)"
1088,-0.7616,"Energy time-shifting (positive=charge, negative=discharge)"
1089,-0.7665,"Energy time-shifting (positive=charge, negative=discharge)"
1090,-0.7713,"Energy time-shifting (positive=charge, negative=discharge)"
1091,-0.776,"Energy time-shifting (positive=charge, negative=discharge)"
1092,-0.7807,"Energy time-shifting (positive=charge, negative=discharge)"
1093,-0.7853,"Energy time-shifting (positive=charge, negative=discharge)"
1094,-0.7898,"Energy time-shifting (positive=charge, negative=discharge)"
1095,-0.7942,"Energy time-shifting (positive=charge, negative=discharge)"
1096,-0.7986,"Energy time-shifting (positive=charge, negative=discharge)"
1097,-0.8029,"Energy time-shifting (positive=charge, negative=discharge)"
1098,-0.8071,"Energy time-shifting (positive=charge, negative=discharge)"
1099,-0.8113,"Energy time-shifting (positive=charge, negative=discharge)"
1100,-0.8154,"Energy time-shifting (positive=charge, negative=discharge)"
1101,-0.8193,"Energy time-shifting (positive=charge, negative=discharge)"
1102,-0.8232,"Energy time-shifting (positive=charge, negative=discharge)"
1103,-0.8271,"Energy time-shifting (positive=charge, negative=discharge)"
1104,-0.8308,"Energy time-shifting (positive=charge, negative=discharge)"
1105,-0.8345,"Energy time-shifting (positive=charge, negative=discharge)"
1106,-0.838,"Energy time-shifting (positive=charge, negative=discharge)"
1107,-0.8415,"Energy time-shifting (positive=charge, negative=discharge)"
1108,-0.8449,"Energy time-shifting (positive=charge, negative=discharge)"
1109,-0.8482,"Energy time-shifting (positive=charge, negative=discharge)"
1110,-0.8514,"Energy time-shifting (positive=charge, negative=discharge)"
1111,-0.8545,"Energy time-shifting (positive=charge, negative=discharge)"
1112,-0.8575,"Energy time-shifting (positive=charge, negative=discharge)"
1113,-0.8604,"Energy time-shifting (positive=charge, negative=discharge)"
1114,-0.8632,"Energy time-shifting (positive=charge, negative=discharge)"
1115,-0.8659,"Energy time-shifting (positive=charge, negative=discharge)"
1116,-0.8686,"Energy time-shifting (positive=charge, negative=discharge)"
1117,-0.8711,"Energy time-shifting (positive=charge, negative=discharge)"
1118,-0.8735,"Energy time-shifting (positive=charge, negative=discharge)"
1119,-0.8758,"Energy time-shifting (positive=charge, negative=discharge)"
1120,-0.878,"Energy time-shifting (positive=charge, negative=discharge)"
1121,-0.8802,"Energy time-shifting (positive=charge, negative=discharge)"
1122,-0.8822,"Energy time-shifting (positive=charge, negative=discharge)"
1123,-0.8841,"Energy time-shifting (positive=charge, negative=discharge)"
1124,-0.8859,"Energy time-shifting (positive=charge, negative=discharge)"
1125,-0.8876,"Energy time-shifting (positive=charge, negative=discharge)"
1126,-0.8892,"Energy time-shifting (positive=charge, negative=discharge)"
1127,-0.8907,"Energy time-shifting (positive=charge, negative=discharge)"
1128,-0.892,"Energy time-shifting (positive=charge, negative=discharge)"
1129,-0.8933,"Energy time-shifting (positive=charge, negative=discharge)"
1130,-0.8945,"Energy time-shifting (positive=charge, negative=discharge)"
1131,-0.8955,"Energy time-shifting (positive=charge, negative=discharge)"
1132,-0.8965,"Energy time-shifting (positive=charge, negative=discharge)"
1133,-0.8973,"Energy time-shifting (positive=charge, negative=discharge)"
1134,-0.898,"Energy time-shifting (positive=charge, negative=discharge)"
1135,-0.8986,"Energy time-shifting (positive=charge, negative=discharge)"
1136,-0.8991,"Energy time-shifting (positive=charge, negative=discharge)"
1137,-0.8995,"Energy time-shifting (positive=charge, negative=discharge)"
1138,-0.8998,"Energy time-shifting (positive=charge, negative=discharge)"
1139,-0.8999,"Energy time-shifting (positive=charge, negative=discharge)"
1140,-0.9,"Energy time-shifting (positive=charge, negative=discharge)"
1141,-0.8999,"Energy time-shifting (positive=charge, negative=discharge)"
1142,-0.8998,"Energy time-shifting (positive=charge, negative=discharge)"
1143,-0.8995,"Energy time-shifting (positive=charge, negative=discharge)"
1144,-0.8991,"Energy time-shifting (positive=charge, negative=discharge)"
1145,-0.8986,"Energy time-shifting (positive=charge, negative=discharge)"
1146,-0.898,"Energy time-shifting (positive=charge, negative=discharge)"
1147,-0.8973,"Energy time-shifting (positive=charge, negative=discharge)"
1148,-0.8965,"Energy time-shifting (positive=charge, negative=discharge)"
1149,-0.8955,"Energy time-shifting (positive=charge, negative=discharge)"
1150,-0.8945,"Energy time-shifting (positive=charge, negative=discharge)"
1151,-0.8933,"Energy time-shifting (positive=charge, negative=discharge)"
1152,-0.892,"Energy time-shifting (positive=charge, negative=discharge)"
1153,-0.8907,"Energy time-shifting (positive=charge, negative=discharge)"
1154,-0.8892,"Energy time-shifting (positive=charge, negative=discharge)"
1155,-0.8876,"Energy time-shifting (positive=charge, negative=discharge)"
1156,-0.8859,"Energy time-shifting (positive=charge, negative=discharge)"
1157,-0.8841,"Energy time-shifting (positive=charge, negative=discharge)"
1158,-0.8822,"Energy time-shifting (positive=charge, negative=discharge)"
1159,-0.8802,"Energy time-shifting (positive=charge, negative=discharge)"
1160,-0.878,"Energy time-shifting (positive=charge, negative=discharge)"
1161,-0.8758,"Energy time-shifting (positive=charge, negative=discharge)"
1162,-0.8735,"Energy time-shifting (positive=charge, negative=discharge)"
1163,-0.8711,"Energy time-shifting (positive=charge, negative=discharge)"
1164,-0.8686,"Energy time-shifting (positive=charge, negative=discharge)"
1165,-0.8659,"Energy time-shifting (positive=charge, negative=discharge)"
1166,-0.8632,"Energy time-shifting (positive=charge, negative=discharge)"
1167,-0.8604,"Energy time-shifting (positive=charge, negative=discharge)"
1168,-0.8575,"Energy time-shifting (positive=charge, negative=discharge)"
1169,-0.8545,"Energy time-shifting (positive=charge, negative=discharge)"
1170,-0.8514,"Energy time-shifting (positive=charge, negative=discharge)"
1171,-0.8482,"Energy time-shifting (positive=charge, negative=discharge)"
1172,-0.8449,"Energy time-shifting (positive=charge, negative=discharge)"
1173,-0.8415,"Energy time-shifting (positive=charge, negative=discharge)"
1174,-0.838,"Energy time-shifting (positive=charge, negative=discharge)"
1175,-0.8345,"Energy time-shifting (positive=charge, negative=discharge)"
1176,-0.8308,"Energy time-shifting (positive=charge, negative=discharge)"
1177,-0.8271,"Energy time-shifting (positive=charge, negative=discharge)"
1178,-0.8232,"Energy time-shifting (positive=charge, negative=discharge)"
1179,-0.8193,"Energy time-shifting (positive=charge, negative=discharge)"
1180,-0.8154,"Energy time-shifting (positive=charge, negative=discharge)"
1181,-0.8113,"Energy time-shifting (positive=charge, negative=discharge)"
1182,-0.8071,"Energy time-shifting (positive=charge, negative=discharge)"
1183,-0.8029,"Energy time-shifting (positive=charge, negative=discharge)"
1184,-0.7986,"Energy time-shifting (positive=charge, negative=discharge)"
1185,-0.7942,"Energy time-shifting (positive=charge, negative=discharge)"
1186,-0.7898,"Energy time-shifting (positive=charge, negative=discharge)"
1187,-0.7853,"Energy time-shifting (positive=charge, negative=discharge)"
1188,-0.7807,"Energy time-shifting (positive=charge, negative=discharge)"
1189,-0.776,"Energy time-shifting (positive=charge, negative=discharge)"
1190,-0.7713,"Energy time-shifting (positive=charge, negative=discharge)"
1191,-0.7665,"Energy time-shifting (positive=charge, negative=discharge)"
1192,-0.7616,"Energy time-shifting (positive=charge, negative=discharge)"
1193,-0.7567,"Energy time-shifting (positive=charge, negative=discharge)"
1194,-0.7517,"Energy time-shifting (positive=charge, negative=discharge)"
1195,-0.7467,"Energy time-shifting (positive=charge, negative=discharge)"
1196,-0.7416,"Energy time-shifting (positive=charge, negative=discharge)"
1197,-0.7364,"Energy time-shifting (positive=charge, negative=discharge)"
1198,-0.7312,"Energy time-shifting (positive=charge, negative=discharge)"
1199,-0.726,"Energy time-shifting (positive=charge, negative=discharge)"
1200,-0.7207,"Energy time-shifting (positive=charge, negative=discharge)"
1201,-0.7153,"Energy time-shifting (positive=charge, negative=discharge)"
1202,-0.7099,"Energy time-shifting (positive=charge, negative=discharge)"
1203,-0.7044,"Energy time-shifting (positive=charge, negative=discharge)"
1204,-0.6989,"Energy time-shifting (positive=charge, negative=discharge)"
1205,-0.6934,"Energy time-shifting (positive=charge, negative=discharge)"
1206,-0.6878,"Energy time-shifting (positive=charge, negative=discharge)"
1207,-0.6822,"Energy time-shifting (positive=charge, negative=discharge)"
1208,-0.6765,"Energy time-shifting (positive=charge, negative=discharge)"
1209,-0.6708,"Energy time-shifting (positive=charge, negative=discharge)"
1210,-0.6651,"Energy time-shifting (positive=charge, negative=discharge)"
1211,-0.6593,"Energy time-shifting (positive=charge, negative=discharge)"
1212,-0.6535,"Energy time-shifting (positive=charge, negative=discharge)"
1213,-0.6477,"Energy time-shifting (positive=charge, negative=discharge)"
1214,-0.6419,"Energy time-shifting (positive=charge, negative=discharge)"
1215,-0.636,"Energy time-shifting (positive=charge, negative=discharge)"
1216,-0.6301,"Energy time-shifting (positive=charge, negative=discharge)"
1217,-0.6242,"Energy time-shifting (positive=charge, negative=discharge)"
1218,-0.6182,"Energy time-shifting (positive=charge, negative=discharge)"
1219,-0.6123,"Energy time-shifting (positive=charge, negative=discharge)"
1220,-0.6063,"Energy time-shifting (positive=charge, negative=discharge)"
1221,-0.6003,"Energy time-shifting (positive=charge, negative=discharge)"
1222,-0.5943,"Energy time-shifting (positive=charge, negative=discharge)"
1223,-0.5882,"Energy time-shifting (positive=charge, negative=discharge)"
1224,-0.5822,"Energy time-shifting (positive=charge, negative=discharge)"
1225,-0.5762,"Energy time-shifting (positive=charge, negative=discharge)"
1226,-0.5701,"Energy time-shifting (positive=charge, negative=discharge)"
1227,-0.5641,"Energy time-shifting (positive=charge, negative=discharge)"
1228,-0.558,"Energy time-shifting (positive=charge, negative=discharge)"
1229,-0.5519,"Energy time-shifting (positive=charge, negative=discharge)"
1230,-0.5459,"Energy time-shifting (positive=charge, negative=discharge)"
1231,-0.5398,"Energy time-shifting (positive=charge, negative=discharge)"
1232,-0.5337,"Energy time-shifting (positive=charge, negative=discharge)"
1233,-0.5277,"Energy time-shifting (positive=charge, negative=discharge)"
1234,-0.5216,"Energy time-shifting (positive=charge, negative=discharge)"
1235,-0.5156,"Energy time-shifting (positive=charge, negative=discharge)"
1236,-0.5095,"Energy time-shifting (positive=charge, negative=discharge)"
1237,-0.5035,"Energy time-shifting (positive=charge, negative=discharge)"
1238,-0.4975,"Energy time-shifting (positive=charge, negative=discharge)"
1239,-0.4915,"Energy time-shifting (positive=charge, negative=discharge)"
1240,-0.4855,"Energy time-shifting (positive=charge, negative=discharge)"
1241,-0.4795,"Energy time-shifting (positive=charge, negative=discharge)"
1242,-0.4735,"Energy time-shifting (positive=charge, negative=discharge)"
1243,-0.4676,"Energy time-shifting (positive=charge, negative=discharge)"
1244,-0.4616,"Energy time-shifting (positive=charge, negative=discharge)"
1245,-0.4557,"Energy time-shifting (positive=charge, negative=discharge)"
1246,-0.4498,"Energy time-shifting (positive=charge, negative=discharge)"
1247,-0.4439,"Energy time-shifting (positive=charge, negative=discharge)"
1248,-0.4381,"Energy time-shifting (positive=charge, negative=discharge)"
1249,-0.4322,"Energy time-shifting (positive=charge, negative=discharge)"
1250,-0.4264,"Energy time-shifting (positive=charge, negative=discharge)"
1251,-0.4207,"Energy time-shifting (positive=charge, negative=discharge)"
1252,-0.4149,"Energy time-shifting (positive=charge, negative=discharge)"
1253,-0.4092,"Energy time-shifting (positive=charge, negative=discharge)"
1254,-0.4035,"Energy time-shifting (positive=charge, negative=discharge)"
1255,-0.3978,"Energy time-shifting (positive=charge, negative=discharge)"
1256,-0.3922,"Energy time-shifting (positive=charge, negative=discharge)"
1257,-0.3866,"Energy time-shifting (positive=charge, negative=discharge)"
1258,-0.381,"Energy time-shifting (positive=charge, negative=discharge)"
1259,-0.3755,"Energy time-shifting (positive=charge, negative=discharge)"
1260,-0.37,"Energy time-shifting (positive=charge, negative=discharge)"
1261,-0.3645,"Energy time-shifting (positive=charge, negative=discharge)"
1262,-0.3591,"Energy time-shifting (positive=charge, negative=discharge)"
1263,-0.3537,"Energy time-shifting (positive=charge, negative=discharge)"
1264,-0.3484,"Energy time-shifting (positive=charge, negative=discharge)"
1265,-0.3431,"Energy time-shifting (positive=charge, negative=discharge)"
1266,-0.3378,"Energy time-shifting (positive=charge, negative=discharge)"
1267,-0.3325,"Energy time-shifting (positive=charge, negative=discharge)"
1268,-0.3274,"Energy time-shifting (positive=charge, negative=discharge)"
1269,-0.3222,"Energy time-shifting (positive=charge, negative=discharge)"
1270,-0.3171,"Energy time-shifting (positive=charge, negative=discharge)"
1271,-0.312,"Energy time-shifting (positive=charge, negative=discharge)"
1272,-0.307,"Energy time-shifting (positive=charge, negative=discharge)"
1273,-0.302,"Energy time-shifting (positive=charge, negative=discharge)"
1274,-0.2971,"Energy time-shifting (positive=charge, negative=discharge)"
1275,-0.2922,"Energy time-shifting (positive=charge, negative=discharge)"
1276,-0.2873,"Energy time-shifting (positive=charge, negative=discharge)"
1277,-0.2825,"Energy time-shifting (positive=charge, negative=discharge)"
1278,-0.2778,"Energy time-shifting (positive=charge, negative=discharge)"
1279,-0.2731,"Energy time-shifting (positive=charge, negative=discharge)"
1280,-0.2684,"Energy time-shifting (positive=charge, negative=discharge)"
1281,-0.2638,"Energy time-shifting (positive=charge, negative=discharge)"
1282,-0.2592,"Energy time-shifting (positive=charge, negative=discharge)"
1283,-0.2547,"Energy time-shifting (positive=charge, negative=discharge)"
1284,-0.2502,"Energy time-shifting (positive=charge, negative=discharge)"
1285,-0.2458,"Energy time-shifting (positive=charge, negative=discharge)"
1286,-0.2414,"Energy time-shifting (positive=charge, negative=discharge)"
1287,-0.2371,"Energy time-shifting (positive=charge, negative=discharge)"
1288,-0.2328,"Energy time-shifting (positive=charge, negative=discharge)"
1289,-0.2286,"Energy time-shifting (positive=charge, negative=discharge)"
1290,-0.2244,"Energy time-shifting (positive=charge, negative=discharge)"
1291,-0.2203,"Energy time-shifting (positive=charge, negative=discharge)"
1292,-0.2162,"Energy time-shifting (positive=charge, negative=discharge)"
1293,-0.2122,"Energy time-shifting (positive=charge, negative=discharge)"
1294,-0.2082,"Energy time-shifting (positive=charge, negative=discharge)"
1295,-0.2043,"Energy time-shifting (positive=charge, negative=discharge)"
1296,-0.2004,"Energy time-shifting (positive=charge, negative=discharge)"
1297,-0.1965,"Energy time-shifting (positive=charge, negative=discharge)"
1298,-0.1928,"Energy time-shifting (positive=charge, negative=discharge)"
1299,-0.189,"Energy time-shifting (positive=charge, negative=discharge)"
1300,-0.1853,"Energy time-shifting (positive=charge, negative=discharge)"
1301,-0.1817,"Energy time-shifting (positive=charge, negative=discharge)"
1302,-0.1781,"Energy time-shifting (positive=charge, negative=discharge)"
1303,-0.1746,"Energy time-shifting (positive=charge, negative=discharge)"
1304,-0.1711,"Energy time-shifting (positive=charge, negative=discharge)"
1305,-0.1676,"Energy time-shifting (positive=charge, negative=discharge)"
